tweet_id,text,tweet_created_dt,retweets,favorites,tweet_text,lemma_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score,esn_sentiment,esn_sentiment_count
1275910388702490632,"Catonsville, Maryland. A peaceful protest organized by the Catonsville Youth for Black Lives Matter. So proud and hopeful of our youth ",2020-06-24 21:55:16,279,745,"['catonsville', 'maryland', 'a', 'peaceful', 'protest', 'organized', 'by', 'the', 'catonsville', 'youth', 'for', 'black', 'lives', 'matter', 'so', 'proud', 'and', 'hopeful', 'of', 'our', 'youth']","['catonsville', 'maryland', 'a', 'peaceful', 'protest', 'organize', 'by', ""the'"", 'catonsville', 'youth', 'for', 'black', 'life', 'matter', ""so'"", 'proud', 'and', 'hopeful', 'of', 'we', 'youth']",joy,5.0,2.7119999999999997,inspired,12.0,2.609712794388276,joy,8.0
1269620845560946688,"I wonder how the families of Eric Garner, Tamir Rice, Freddie Gray & many others felt when they saw the guy who was VP when their loved ones were killed tweet “I won’t let George Floyd become another hashtag” Why did you let them? Shame on you @JoeBiden",2020-06-07 13:22:52,257,636,"['i', 'wonder', 'how', 'the', 'families', 'of', 'eric', 'garner', 'tamir', 'rice', 'freddie', 'gray', '&', 'many', 'others', 'felt', 'when', 'they', 'saw', 'the', 'guy', 'who', 'was', 'vp', 'when', 'their', 'loved', 'ones', 'were', 'killed', 'tweet', 'i', 'will', 'not', 'let', 'george', 'floyd', 'become', 'another', 'hashtag', 'why', 'did', 'you', 'let', 'them', 'shame', 'on', 'you']","[""'i"", 'wonder', 'how', ""the'"", 'family', 'of', 'eric', 'garner', 'tamir', 'rice', 'freddie', 'gray', '&', 'many', ""'other"", 'feel', 'when', 'they', 'see', ""the'"", 'guy', ""who'"", 'be', 'vp', 'when', 'they', 'love', 'one', 'be', 'kill', 'tweet', ""i'"", 'will', 'not', 'let', 'george', 'floyd', 'become', 'another', 'hashtag', 'why', 'do', 'you', 'let', 'they', 'shame', 'of', 'and', 'you']",joy,4.0,2.793,inspired,30.0,4.976696638158838,joy,14.0
1267226940492177408,I came out today to listen to peaceful protest. I thank all for sharing and promise we will do more to ensure all of us can live. #GeorgeFloyd – at Cleaver II &amp; Main,2020-05-31 22:50:21,230,2233,"['i', 'came', 'out', 'today', 'to', 'listen', 'to', 'peaceful', 'protest', 'i', 'thank', 'all', 'for', 'sharing', 'and', 'promise', 'we', 'will', 'do', 'more', 'to', 'ensure', 'all', 'of', 'us', 'can', 'live', 'george', 'floyd', 'at', 'cleaver', 'ii', 'main']","[""'i"", 'come', 'out', 'today', ""to'"", 'listen', ""to'"", 'peaceful', 'protest', ""i'"", 'thank', 'all', 'for', 'share', 'and', 'promise', ""we'"", 'will', ""do'"", 'more', ""to'"", 'ensure', 'all', 'of', 'we', 'can', 'live', 'george', 'floyd', 'at', 'cleaver', 'ii', 'main']",joy,5.0,2.334,amused,18.0,2.9594371822209133,joy,13.0
1267294828141961216,"From what I can gather at this point — a beautiful, peaceful demonstration organized by young #BlackLivesMatter activists (see pic I took circa 8:20 pm below) turned ugly when @BostonPolice started violently dispersing the crowd without warning circa 9 pm. #BostonProtest",2020-06-01 03:20:06,173,439,"['from', 'what', 'i', 'can', 'gather', 'at', 'this', 'point', 'a', 'beautiful', 'peaceful', 'demonstration', 'organized', 'by', 'young', 'black', 'lives', 'matter', 'activists', 'see', 'pic', 'i', 'took', 'circa', '8:20', 'pm', 'below', 'turned', 'ugly', 'when', 'started', 'violently', 'dispersing', 'the', 'crowd', 'without', 'warning', 'circa', '9', 'boston', 'protest']","['from', 'what', ""i'"", 'can', 'gather', 'at', 'this', 'point', ""a'"", 'beautiful', 'peaceful', 'demonstration', 'organized', 'by', 'young', 'black', 'life', 'matter', 'activist', 'see', 'pic', 'i', 'take', 'circa', '8:20', 'pm', 'below', 'turn', 'ugly', 'when', 'start', 'violently', 'disperse', ""the'"", 'crowd', 'without', 'warning', 'circa', '9', 'boston', 'protest']",joy,4.0,2.188,inspired,32.0,5.344926308684134,joy,13.0
1267160503614390276,I’m grateful I had this experience especially with my best friend and sister #NOPEACENOJUSTICE #BlackLivesMatter ,2020-05-31 18:26:21,160,712,"['i', 'am', 'grateful', 'i', 'had', 'this', 'experience', 'especially', 'with', 'my', 'best', 'friend', 'and', 'sister', 'nopeacenojustice', 'black', 'lives', 'matter']","[""'i"", 'be', 'grateful', ""i'"", 'have', 'this', 'experience', 'especially', 'with', 'my', 'best', 'friend', 'and', 'sister', 'nopeacenojustice', 'black', 'life', 'matter']",joy,4.0,2.073,inspired,10.0,1.934514744235377,joy,9.0
1266559242741440513,"MEMPHIS, TN. we are peacefully and safetly protesting for the rights and protection of our black and brown people. all races, religions, sexes are out here. it’s all love. #BlackLivesMatter ",2020-05-30 02:37:09,140,306,"['memphis', 'tn', 'we', 'are', 'peacefully', 'and', 'safetly', 'protesting', 'for', 'the', 'rights', 'and', 'protection', 'of', 'our', 'black', 'and', 'brown', 'people', 'all', 'races', 'religions', 'sexes', 'are', 'out', 'here', 'it', 'is', 'all', 'love', 'black', 'lives']","['memphis', 'and', ""we'"", 'be', 'peacefully', 'and', 'safetly', 'protest', 'for', ""the'"", 'rights', 'and', 'protection', 'of', 'we', 'black', 'and', 'brown', 'people', 'all', 'race', 'religion', 'sex', 'be', 'out', 'here', 'it', 'be', 'all', 'love', 'black', 'life']",joy,4.0,2.482,inspired,18.0,3.1409529153872238,joy,12.0
1274739577249566726,Sharing This Moment with the world!! Seeing my @CalvinKlein billboard for the first time!!! DREAMS ARE FOR EVERYONE !! Thank you Dom xoxo #BlackTransLivesMatter #BlackLivesMatter #TransIsBeautiful,2020-06-21 16:22:53,140,660,"['sharing', 'this', 'moment', 'with', 'the', 'world', 'seeing', 'my', 'billboard', 'for', 'the', 'first', 'time', 'dreams', 'are', 'for', 'everyone', 'thank', 'you', 'dom', 'xoxo', 'black', 'trans', 'lives', 'matter', 'black', 'lives', 'matter', 'trans', 'is', 'beautiful']","[""'share"", 'this', 'moment', 'with', ""the'"", 'world', 'see', 'my', 'billboard', 'for', ""the'"", 'first', 'time', 'dream', 'be', 'for', 'everyone', 'thank', 'you', 'dom', 'xoxo', 'black', 'trans', 'life', 'matter', 'black', 'life', 'matter', 'trans', 'be', 'beautiful']",joy,6.0,3.335,inspired,19.0,4.127095028303693,joy,11.0
1267136832053161990,"find the white man who did this to our beautiful city- he was not part of the peaceful #BlackLivesMatter protest. stay strong, I love you Nashville ",2020-05-31 16:52:17,139,663,"['find', 'the', 'white', 'man', 'who', 'did', 'this', 'to', 'our', 'beautiful', 'city', 'he', 'was', 'not', 'part', 'of', 'the', 'peaceful', 'black', 'lives', 'matter', 'protest', 'stay', 'strong', 'i', 'love', 'you', 'nashville']","['find', ""the'"", 'white', 'man', ""who'"", 'do', 'this', ""to'"", ""our'"", 'beautiful', 'city', 'he', 'be', 'not', 'part', 'of', ""the'"", 'peaceful', 'black', 'life', 'matter', 'protest', 'stay', 'strong', ""i'"", 'love', 'you', 'nashville']",joy,5.0,2.792,inspired,16.0,2.8262579456132317,joy,10.0
1266004016267513861,"Please support the family’s @GoFundMe as they prepare services for #GeorgeFloyd in North Carolina, Texas, and Minnesota. He had family and friends who love them in all three states. I will notify you when the details are finalized. ",2020-05-28 13:50:53,138,198,"['please', 'support', 'the', 'family', 'is', 'as', 'they', 'prepare', 'services', 'for', 'george', 'floyd', 'in', 'north', 'carolina', 'texas', 'and', 'minnesota', 'he', 'had', 'family', 'and', 'friends', 'who', 'love', 'them', 'in', 'all', 'three', 'states', 'i', 'will', 'notify', 'you', 'when', 'the', 'details', 'are', 'finalized']","['please', 'support', ""the'"", 'family', 'be', 'as', 'they', 'prepare', 'service', 'for', 'george', 'floyd', 'in', 'north', 'carolina', 'texas', 'and', 'minnesota', 'he', 'have', 'family', 'and', 'friend', ""who'"", 'love', 'they', 'in', 'all', 'three', 'state', ""i'"", 'will', 'notify', 'you', 'when', ""the'"", 'detail', 'be', 'finalize']",joy,5.0,2.471,amused,23.0,3.2609357032172617,joy,13.0
1269278538424868865,"#MauriceGranton should still be here. We love &amp; affirm his family. CPD shot him in the back &amp; killed him 2yrs ago today. If you can, match our donation to his family to get him a headstone or please give what you can. $Latayshiashaw #GoodKidsMadCity #BlackLivesMatter ",2020-06-06 14:42:40,133,145,"['maurice', 'granton', 'should', 'still', 'be', 'here', 'we', 'love', 'affirm', 'his', 'family', 'cpd', 'shot', 'him', 'in', 'the', 'back', 'killed', 'him', '2', 'yrs', 'ago', 'today', 'if', 'you', 'can', 'match', 'our', 'donation', 'to', 'his', 'family', 'to', 'get', 'him', 'a', 'headstone', 'or', 'please', 'give', 'what', 'you', 'can', 'latayshiashaw', 'good', 'kids', 'mad', 'city', 'black', 'lives', 'matter']","[""'maurice"", 'granton', 'should', 'still', ""be'"", 'here', ""we'"", 'love', 'affirm', 'he', 'family', 'cpd', 'shot', 'he', 'in', ""the'"", 'back', 'kill', 'he', '2', 'year', 'ago', 'today', 'if', 'you', 'can', 'match', 'we', 'donation', ""to'"", 'he', 'family', ""to'"", 'get', 'he', ""a'"", 'headstone', ""or'"", 'please', 'give', 'what', 'you', 'can', 'latayshiashaw', 'good', 'kid', 'mad', 'city', 'black', 'life', 'matter']",joy,5.0,2.8280000000000003,inspired,27.0,5.171197747860623,joy,10.0
1268989979247722497,"PM #JustinTrudeau walking outside Parliament Hill at anti-racism protests. Some cheers. Some claps. Some boos. Definitely no bible. We have tons of work to do in Canada. Similar systematic challenges here too, but what a stark difference in leadership. #blacklivesmatter ",2020-06-05 19:36:02,126,428,"['pm', 'justin', 'trudeau', 'walking', 'outside', 'parliament', 'hill', 'at', 'anti-racism', 'protests', 'some', 'cheers', 'some', 'claps', 'some', 'boos', 'definitely', 'no', 'bible', 'we', 'have', 'tons', 'of', 'work', 'to', 'do', 'in', 'canada', 'similar', 'systematic', 'challenges', 'here', 'too', 'but', 'what', 'a', 'stark', 'difference', 'in', 'leadership', 'blacklivesmatter']","[""'pm"", 'justin', 'trudeau', 'walk', 'outside', 'parliament', 'hill', 'at', 'anti-racism', 'protest', 'some', 'cheer', 'some', 'clap', 'some', 'boo', 'definitely', ""no'"", 'bible', ""we'"", 'have', 'ton', 'of', 'work', ""to'"", ""do'"", 'in', 'canada', 'similar', 'systematic', 'challenge', 'here', 'too', 'but', 'what', ""a'"", 'stark', 'difference', 'in', 'leadership', 'blacklivesmatter']",joy,4.0,2.108,inspired,29.0,4.877229039166829,joy,11.0
1269968246037524481,"Do you want to help donate to George Floyd’s family &amp; a chance to win this awesome painted tote, inspired by the many Protest signs we’re seeing? $1 = 1 entry! I’ve only raised $30 and I’d really like to help out his family with more than that If you can’t donate PLEASE SHARE ",2020-06-08 12:23:19,121,92,"['do', 'you', 'want', 'to', 'help', 'donate', 'to', 'george', 'floyd', 'is', 'family', 'a', 'chance', 'to', 'win', 'this', 'awesome', 'painted', 'tote', 'inspired', 'by', 'the', 'many', 'protest', 'signs', 'we', 'are', 'seeing', '1', '1', 'entry', 'i', 'have', 'only', 'raised', '30', 'and', 'i', 'would', 'really', 'like', 'to', 'help', 'out', 'his', 'family', 'with', 'more', 'than', 'that', 'if', 'you', 'can', 'not', 'donate', 'please', 'share']","[""do'"", 'you', 'want', ""to'"", 'help', 'donate', ""to'"", 'george', 'floyd', 'be', 'family', 'a', 'chance', ""to'"", 'win', 'this', 'awesome', 'paint', 'tote', 'inspire', 'by', ""the'"", 'many', 'protest', 'sign', ""we'"", 'be', 'see', '1', ""'"", '1', 'entry', ""i'"", 'have', 'only', 'raise', '30', 'and', ""i'"", 'would', 'really', 'like', ""to'"", 'help', 'out', 'he', 'family', 'with', 'more', 'than', 'that', 'if', 'you', 'can', 'not', 'donate', 'please', 'share']",joy,5.0,2.8649999999999998,inspired,28.0,5.310069841542008,joy,20.0
1274546732685316098,"Greenwood/Tulsa community comes together, block party cheers on protestors. A continuation from the unified energy we all experienced yesterday. #BlackLivesMatter #JusticeforGreenwood",2020-06-21 03:36:35,117,354,"['greenwood', 'tulsa', 'community', 'comes', 'together', 'block', 'party', 'cheers', 'on', 'protestors', 'a', 'continuation', 'from', 'the', 'unified', 'energy', 'we', 'all', 'experienced', 'yesterday', 'black', 'lives', 'matter', 'justicefor', 'greenwood']","['greenwood', 'tulsa', 'community', 'come', 'together', 'block', 'party', 'cheer', 'on', 'protestor', ""a'"", 'continuation', 'from', ""the'"", 'unified', 'energy', ""we'"", 'all', 'experience', 'yesterday', 'black', 'life', 'matter', 'justicefor', 'greenwood']",joy,7.0,4.064,inspired,22.0,3.8131135820966766,joy,11.0
1269952611719004168,"Humbled and proud to see thousands upon thousands lift their voices on #BlackLivesMatter Plaza this weekend The work goes on until we achieve peace, justice and equity ",2020-06-08 11:21:11,105,775,"['humbled', 'and', 'proud', 'to', 'see', 'thousands', 'upon', 'thousands', 'lift', 'their', 'voices', 'on', 'black', 'lives', 'matter', 'plaza', 'this', 'weekend', 'the', 'work', 'goes', 'on', 'until', 'we', 'achieve', 'peace', 'justice', 'and', 'equity']","['humbled', 'and', 'proud', ""to'"", 'see', 'thousand', 'upon', 'thousand', 'lift', 'they', 'voice', 'of', 'and', 'black', 'life', 'matter', 'plaza', 'this', 'weekend', ""the'"", 'work', 'go', 'of', 'and', 'until', ""we'"", 'achieve', 'peace', 'justice', 'and', 'equity']",joy,6.0,3.0340000000000003,inspired,22.0,4.43686858320368,joy,10.0
1269420012080676864,"I’m back at what is now called Black Lives Matter Plaza where the sun sets on a protest that has mostly remained upbeat, with dancing and music. I’ll be livestreaming again shortly. ",2020-06-07 00:04:50,94,396,"['i', 'am', 'back', 'at', 'what', 'is', 'now', 'called', 'black', 'lives', 'matter', 'plaza', 'where', 'the', 'sun', 'sets', 'on', 'a', 'protest', 'that', 'has', 'mostly', 'remained', 'upbeat', 'with', 'dancing', 'and', 'music', 'i', 'will', 'be', 'livestreaming', 'again', 'shortly']","[""'i"", 'be', 'back', 'at', 'what', 'be', 'now', 'call', 'black', 'life', 'matter', 'plaza', 'where', ""tha'"", 'sun', 'set', 'on', ""a'"", 'protest', 'that', 'have', 'mostly', 'remain', 'upbeat', 'with', 'dancing', 'and', 'music', 'i', 'will', ""be'"", 'livestreaming', 'again', 'shortly']",joy,4.0,2.032,inspired,20.0,3.726581002247774,joy,11.0
1273295203194068992,"A huge, yellow “BLACK LIVES MATTER” mural, like the one in Washington DC is being painted on 1st Ave South in Birmingham this morning. Crews are aiming to have it done by Friday for Juneteenth celebrations. – at Railroad Park",2020-06-17 16:43:27,91,302,"['a', 'huge', 'yellow', 'black', 'lives', 'matter', 'mural', 'like', 'the', 'one', 'in', 'washington', 'dc', 'is', 'being', 'painted', 'on', '1st', 'ave', 'south', 'in', 'birmingham', 'this', 'morning', 'crews', 'are', 'aiming', 'to', 'have', 'it', 'done', 'by', 'friday', 'for', 'juneteenth', 'celebrations', 'at', 'railroad', 'park']","['huge', 'yellow', 'black', 'life', 'matter', 'mural', 'like', ""the'"", 'one', 'in', 'washington', 'dc', 'be', 'be', 'paint', 'of', 'and', '1st', 'ave', 'south', 'in', 'birmingham', 'this', 'morning', 'crew', 'be', 'aim', ""to'"", 'have', 'it', 'do', 'by', 'friday', ""for'"", 'juneteenth', 'celebration', 'at', 'railroad', 'park']",joy,5.0,2.905,inspired,27.0,4.628202420190711,joy,12.0
1265526718426685440,"RIP GEORGE FLOYD. Known to be kind, calm and very much loved. I wish I could have helped you ",2020-05-27 06:14:16,85,1234,"['rip', 'george', 'floyd', 'known', 'to', 'be', 'kind', 'calm', 'and', 'very', 'much', 'loved', 'i', 'wish', 'i', 'could', 'have', 'helped', 'you']","[""'rip"", 'george', 'floyd', 'know', ""to'"", ""be'"", 'kind', 'calm', 'and', 'very', 'much', 'love', ""i'"", 'wish', ""i'"", 'could', 'have', 'help', 'you']",joy,4.0,2.702,inspired,14.0,2.526237577874979,joy,9.0
1267591097775251456,People are dancing the cha cha slide. This is a joyful nonviolent protest. Declaring curfew is how the police give themselves permission to harm us. #MadisonWI #Madison #madisonprotests #BlackLivesMatter #DefendBlackLife #DefundThePolice,2020-06-01 22:57:23,79,317,"['people', 'are', 'dancing', 'the', 'cha', 'cha', 'slide', 'this', 'is', 'a', 'joyful', 'nonviolent', 'protest', 'declaring', 'curfew', 'is', 'how', 'the', 'police', 'give', 'themselves', 'permission', 'to', 'harm', 'us', 'madison', 'w', 'i', 'madison', 'madisonprotests', 'black', 'lives', 'matter', 'defend', 'black', 'life', 'defund', 'the', 'police']","['people', 'be', 'dancing', ""the'"", ""cha'"", ""cha'"", 'slide', 'this', 'be', 'a', 'joyful', 'nonviolent', 'protest', 'declare', 'curfew', 'be', 'how', ""the'"", 'police', 'give', 'themselves', 'permission', ""to'"", 'harm', 'we', 'madison', ""w'"", ""i'"", 'madison', 'madisonprotest', 'black', 'life', 'matter', 'defend', 'black', 'life', 'defund', ""the'"", 'police']",joy,3.0,2.114,inspired,22.0,3.5471457946409704,joy,10.0
1268695947053346816,Muncie’s protest was beautiful. I love the community we’ve built. #BlackLivesMatter ,2020-06-05 00:07:39,76,381,"['muncie', 'is', 'protest', 'was', 'beautiful', 'i', 'love', 'the', 'community', 'we', 'have', 'built', 'black', 'lives', 'matter']","[""'muncie"", 'be', 'protest', 'be', 'beautiful', ""i'"", 'love', ""the'"", 'community', ""we'"", 'have', 'build', 'black', 'life', 'matter']",joy,3.0,2.047,inspired,11.0,2.167735926106279,joy,6.0
