sentiment,tweet_text
anger,"The PAIN felt by #georgefloyd is family is unimaginable. we are sick and tired, frustrated and hurting — and with our collective outcry, WE will hold 4 officers accountable!! Call DA Mike Freeman 612-348-5550 and insist they are ARRESTED and CHARGED for MURDER! #blacklivesmatter"
anger,"In 2004, George Floyd was arrested on a drug offense in Harris County. The arresting officer was Gerald Goines, who has since been charged with murder and has been accused of falsifying info on arrests. The DA says Goines likely lied in floyd is arrest."
anger,"Anyone else have a tough time sleeping last night? Spent the night thinking about how often our humanity is being threatened #ChristianCooper or extinguished #GeorgeFloyd by white supremacy, then singlehandedly bearing the weight of fighting oppression."
anger,Two things are true. The fringe agitators that used peaceful protests to commit arson and riot are deplorable. And the rage animating the protests about George Floyd and police killings in general is legitimate and warranted.
anger,"A TV news crew from Australia are handcuffed by police for filming Minneapolis riots & reporting on murder of George Floyd. What would the US govt say if this was American media filming protests in, say, Hong Kong, Venezuela or Russia?"
anger,Black Lives Matter is corporate funded scam. It was not even started by Blacks. The riots were engineered and the useful idiots fell into it by tearing apart their own communities and Black owned businesses. They want communism/socialism and dummies are helping them achieve it
anger,"let is call out these ""promoters"" who are threatening to take bookings away from anyone speaking up about #BlackLivesMatter. That shit is disgusting and unacceptable. let is start making a difference in this world on the level that we can. let is get rid of the trash."
anger,"Just to be clear- CPD declared a state of emergency after THEY used excessive force when we were being PEACEFUL. THEY brought military force + riot gear, tear gassed & shoved people aggressively, & nearly trampled over people on horses. THEY escalated things. #BlackLivesMatter"
anger,"sung to Frosty the Snowman Karen the Snowflake was offended by a sign. So she called the cops and she made a fuss but she was out totally of line. There must have been some magic in that Black Lives Matter sign, for when she saw it from her car she damn near lost her mind"
anger,DC Councilmembers Ward 4 and Ward 7 ignore the police brutality and murder in their wards and consistently demand more police. VOTE THEM OUT TUESDAY BECAUSE #BlackLivesMatter Vote in Ward 4 and in Ward 7
anger,"How injustices compound: Many ""protesters"" are #RiotousAntifaThugs who do not give one whit about #GeorgeFloyd. After destroying someone else is property, looting and killing, they have all decided the need for #SocialDistancing is over. #Trump2020 #RemoveEveryDemocrat"
anger,White Riots ≠ Black Protests. #GeorgeFloyd #BreonnaTaylor #AhmadArbery #PoliceBrutality #whiteriots #blackprotests
anger,"I have been overwhelmed with anger and disappointment over the killing of George Floyd. Today, Chattanoogans came out to express outrage at systemic racism and the destruction it brings. I appreciate everyone who showed up, spoke out, and peacefully said what needs to be said. – at Miller Park"
anger,Sending love and support to the frontliners in and FROM Minneapolis expressing their righteous anger over the killing of #GeorgeFloyd by uniformed savages.
anger,"I believe in civil disobedience. I believe in JUSTICE! I do not believe in letting anarchists hijack peaceful demonstrations being led by local black activists. I do not believe in bringing guns, chains, and bombs to a protest. #GeorgeFloyd #DenverRiots #DenverProtest"
anger,"Some girl just went into my DMs and criticized me for exposing the Sigma Chi racists at the U of A because it ""wasn't hazing"" and i need to ""get my story straight before I post"".Bitch, I do not care if it was hazing or not, they were MOCKING GEORGE floyd is DEATH. fuck them AND you"
anger,"The progress of the LGBTQ Rights movement was forged in the flames of riots against police brutality. Let #PRIDE2020 be a rallying cry for us to stand in solidarity, push back against systemic racism, and put privilege on the line to proclaim that Black Lives Matter."
anger,I condemn the arrest of the CCN team. I condemn the killing of #GeorgeFloyd I condem the violence &amp; the destruction of our city #Minneapolis by a group of THUGS. I support the peaceful protestors &amp; I did go down to the rally on the first day. I condemn our weak local government
anger,Violent riots raged in #NYC over the weekend after the death of #GeorgeFloyd. One protester was arrested for attempted murder of police officers after throwing a molotov cocktail into an occupied police van. No lives were lost and no serious injuries reported. #NYCPROTEST
anger,All taken by those who swore to protect and serve. What reason?Just plain ol racism! So when you see #BlackLivesMatter how do you even get offended? All lives matter is not really of relevance when only they are persecuted and threatened because of the color of their skin!
anger,"i wanna know why people in a truck with ""i will hit y'all"" on it harassing people including ME, a guy literally trying to STAB PEOPLE did not get arrested, and the police protecting people with confederate flags. it does not make sense. #BlackLivesMatter #PoliceBrutality #arkansas"
anger,He speaking facts. BLACK LIVES MATTER AND HOMOPHOBIA DONT MIX. I said what I said. You cant scream BLM and hate and abuse the black LGBTQIA+ community
anger,"White supremacist open carrying a fire arm at the Utah State Capitol. Threatening and arguing with peaceful protestors. If this was a black man he would already be dead. Twitter, do your thing. #BLACK_LIVES_MATTER #protests #protests2020 #SLCProtest"
anger,"Jessica Peacock got hit with tear gas: i am here for George Floyd and the senseless police brutality. It happened so fast. The police officer threw the tear gas. Next thing you know, my eyes are burning, my throat is burning. #RaleighDemandsJustice"
anger,"Bucker Bitch Trump deserves to be ridiculed. He thinks a little #babygate can stop protesters? HELL NO! Now when he looks up renamed Black Lives Matter Plaza, he see this. Also How about hundreds of protesters with bullhorns chanting ""No Justice, no Peace""?"
anger,"it is been 3 weeks since George floyd is tragic and untimely death, but we, the people, have not stopped protesting. We have not stopped spreading our message. We have not stopped fighting against injustice. it is time for change. We demand change. #BlackLivesMatter #nycprotests"
anger,"6/2/2020 #GreatAwakening #WeAreTheNewsNow #WWG1WGA #QSentMe Pt 1 ""But even before riots exploded across the United States in the aftermath of George floyd is death, federal and local officials have long been investigating the inner workings and revenue -"
anger,"I hate this take so much. Ferguson happened under Obama. Black Lives Matter solidified into a movement under Obama. There is currently a confluence of things that makes these riots different pandemic, unemployment, etc so stop turning Obama into a saint."
anger,"In the wake of the horrific deaths of George Floyd, Breonna Taylor, &amp; Ahmaud Arbery, please see the statement A Call to RAISE Responsiveness for Equity &amp; Social Justice across ""Injustice Anywhere is a Threat to Justice Everywhere."" Dr. Martin Luther King, Jr."
anger,"This is what we have been driven to. This is how we respond to continued silence & injustice. This is what happens when an entire race has been labeled ""thugs"" by their acting President for simply fighting for their lives & rights. This is America in 2020 #BlackLivesMatter"
anger,Be more outraged by systemic racism and police brutality and murder than are you by looting and property damage. #BlackLivesMatter
anger,"This comment if made by me would make me implicit in murder. I would be deemed militant, violent and filled with hatred. #TrumpIsARacist #BlackLivesMatter"
anger,Rioting is sewn into the fabric of our nation is history just as racism is. Why are riots and rebellions celebrated when led by white people and condemned when Black Americans are demanding justice? How long do you expect people to politely ask not to be killed? #BlackLivesMatter
anger,"#WashingtonDC DC protestors confront a rioter, Shout ""TAKE HIS ASS!"" He was causing damage to a side walk. He was handed over to DC police by protesters in D.C. #GeorgeFloyd #ThisIsWhyWeKneel #GeorgeFloydWasMurdered #WashingtonDCProtests"
anger,"The George Floyd video is a murder captured on film, it is terrible and inexcusable Look throughout history, injustice breeds rage, and rage produces riots it is not that it is right or wrong it is natural If there is no murder there are no riots"
anger,This shit is truly sickening. This is the literal reason there are riots and/or protests. #BlackLivesMatter #BLM
anger,"We are all hurting, and silence is as harmful as violence. We will not stand for the injustice and racism in our community and our country. We will use our voices and platform to help support and protect each other. Our team is committed to making a difference #BlackLivesMatter"
anger,"I understand our anger, I understand our frustration and carry it everyday as the struggle continues for policy change. At 2:30 we demand justice wear your mask and social distance. #StopKillingUs #BlackLivesMatter"
anger,"The murder of George Floyd has me angry, sad &amp; disappointed. With millions demanding justice, I hope &amp; expect to see it. But how many other George Floyds are happening that are not captured on video? This must stop! #georgefloyd #SpeakUp"
anger,I wish we lived in a world that was not so cruel and unjust at times. I doubt i will know what it is like to walk down a street in fear over my skin color. I wish we lived in a world where racism and discrimination were no longer an issue. My heart is heavy. #BlackLivesMatter
anger,"Watching this I see pain, frustration, anger BUT nothing screams louder than seeing the fear in their eyes i am hurting with you! Im praying for you! i am standing with you! #BlackLivesMatter"
anger,"COME OUT TOMORROW #blacklivesmatter NO VIOLENCE, NO RIOTS. SHARE WITH A FRIEND OR TAG THEM IN THE COMMENTS"
anger,"this is a international student of color and he is been bullied, harassed and stereotyped and now it is gotten to the point they are kicking him out of school for a infraction that a white student would get a slap on the wrist for #BlackLivesMatter #BLM"
anger,Police have no mercy even for these peaceful people smh #news #trending #viral #riots #riot #2020Protests #BlackLivesMatter #AmericaOrTrump #PoliceBrutality #news #VirginiaBeach #virginibeachblvd
anger,"""Rarest Footage."" A Must Watch #Video When #Protest clashed with police over ""killing"" of #GeorgeFloyd in #Minneapolis. #TearGas, #Gunshot &amp; screams everywhere. #GeorgeLloyd #BlackLivesMatter #MinneapolisPoliceMurderdHim To get latest updates, kindly follow us."
anger,Fox News Fox & Freinds: The entire nation agrees we must do something to stop police brutality. Yet 30 cities in the United States were destroyed over the last three nights. THE RIOTS HAVE NOTHING TO DO WITH GEORGE FLOYD. Logical Thinking.
anger,"ETT expresses deep sorrow, outrage & solidarity with our members & communities impacted by the scourge of anti-black racism & white supremacy sweeping the land. We condemn this as well as the leadership which encourages, permits and perpetuates it. #BlackLivesMatter #ETT #ETFO"
anger,"Dylan Roof: shoots up a Black church, killing 9, is calmly arrested. George Floyd: Allegedly wrote a bad check, choked to death after a police kneels on his neck while he shouted ""I can not breathe!"" Now make that shit make fucking sense for me."
anger,"The cop shoved me against the bus, pressed hard into my back so it was hard to breathe, and threatened, ""Don't you move; if you fucking move, you are getting slammed."" Arrested for daring to stand up to police violence. Thank you, for this photo. #BlackLivesMatter"
anger,It is a privilege to go outside & not fear brutality and death. It is inexcusable that people do. It is inexcusable that saying racists are bad is a contentious statement. Property is not more important than people. Laws are often corrupt and upheld unequally. #BlackLivesMatter
anger,"Issued Apr30 condemns killing of #GeorgeFloyd We stand for racial justice, equality and equal rights and peaceful protest We are against riots/looting As #MLK ""said we will not be satisfied until justice rolls down like waters and righteousness like a mighty stream."""
anger,"NYC Mayor Bill de blasio is daughter Chiara, 25, is ARRESTED during George Floyd riots in Manhattan where 'demonstrators clashed with NYC cops and NYPD police cars were torched' via"
anger,2 Riots that are in response to sports teams victories vs. the death of unarmed black citizens are treated differently by the press. 3 Anarchists and white supremacists groups who do not give a damn about #GeorgeFloyd are using this moment to create violence and chaos.
anger,Pleas to looters by business owners as fire fighters work to quell a blaze near 60th and chestnut. Hoping that by identifying as #Blackowned they will be saved. This night has been hard on #WestPhilly. #riots #GeorgeFloyd #chaos
anger,This shit so fucked up we can not be fighting for #BlackLivesMatter &amp; contributing to the killings of our babies man Together we stand strong.. We gotta bigger battle to fight #JusticeForMekhiJames
anger,Minneapolis. The scene of the crime. The last photo is the exact spot where they tortured and murdered George Floyd. Let us never forget the victims of police brutality and murder. #RIPBigFloyd #RIPGeorgeFloyd
anger,"Here are some of my thoughts on the murder and George Floyd and the ensuing fallout As long as no meaningful change takes place, these riots are inevitable"
anger,Why no outrage over David Dorn the retired African-American police captain who was murdered by looters defending his friends store. Even filmed live on Facebook. This and the looting and assaults I witnessed in NYC had zero to do with George Floyd it was criminal behavior.
anger,"OUTRAGEOUS. Namely and have HORRIBLE histories with addressing police misconduct violence, &amp; murder. ignored calls to address health inequality BEFORE COVID. Their policies &amp; practices are in direct opposition to #BlackLivesMatter"
anger,Two things can be true I can wish that protests did not have to escalate to violence to be heard & achieve change AND support and understand the anger and despair that fueled it I can believe #BlackLivesMatter #SayHisNameGeorgeFloyd AND I can mourn destruction of a community
anger,People are mad about the riots and looting but imma just drop in here and remind you that Jesus went into the synagogue and flipped tables when he was tired of injustice. You can not pick and choose what you believe to be moral. #BlackLivesMatter
anger,Antifa is a terrorist organization hell bent on wreaking havoc in our streets. they have hijacked the peaceful protests in memory of George Floyd and are using it as a cover for their anarchy. Don't let them get away with it.
anger,We are all deeply concerned and outraged by the recent and recurrent acts of hatred and racial discrimination. Bigotry & discrimination are unacceptable. let is continue to work together to foster respect and compassion for all. #blacklivesmatter
anger,Yesterday I joined #BlackLivesMatter #protest in #Brooklyn. We shouted together for justice in name of #GeorgeFloyd murdered by police in Minneapolis. As night progressed numerous people unprovoked were subject to police violence+arrests yet despite tensions remained peaceful.
anger,Stop destroying Black Own Buisness That Shit Ass Backwards We Took A Lost They Kilt my partner in that Last Battle HARD TIMES MADE A MAN OF ME #HM #blacklivesmatter
anger,The MN Senate is holding its first hearing investigating what happened during the riots between May 26th and June 10 in the Twin Cities following the death of George Floyd on May 25th. today is hearing will focus on testimony from business owners who suffered damage.
anger,"Day 3 of hurricane season. there is a category 1 coming to Louisiana, likely to hit Sunday/Monday. Meanwhile there is 40,000+ cases of COVID in our state. Oh also, every day there is new signs of injustice whilst fighting a BLACK LIVES MATTER movement. i am tired. 2020 is ruthless"
anger,"Expel the two TAMU'21 students seen harassing protesters, shouting racial slurs, and holding white supremacy signs at the George Floyd memorial rally over this past weekend."
anger,"How many people realize there is been hundreds of violent acts against police officers including stabbing, shootings and murder as the result of the response to the killing of George Floyd. This is unacceptable and should be denounced by all as vigorously as the killing of Floyd."
anger,Justice for the murder of #GeorgeFloyd requires confronting the institutionalized white supremacy that has been embedded in US foundations. We need to fix our Constitution. I am the only candidate in the 2020 presidential election whose platform includes abolishing slavery.
anger,"IF YOU THINK THE MURDER OF GEORGE FLOYD IS OKAY, UNFOLLOW ME. IF YOU THINK THE PROTESTS AND RIOTS ARE TOO MUCH, UNFOLLOW ME. THE MURDER OF AN INNOCENT BLACK MAN NEVER HAS BEEN & NEVER WILL BE OKAY. WE NEED JUSTICE. BLACK LIVES MATTER. OVER AND OVER AND OVER AND OVER AND OVER."
anger,"""For the BPPA to attack the powerful statements of D.A. Rollins without any mention of the context of her remarks—a national racial justice reckoning with yet another brutal killing of a Black man by law enforcement officers—is wrong."" #BlackLivesMatter"
anger,"We must use #whiteprivilege to fight systemic racism &amp; racial injustice. The murder &amp; disregard for life is disgusting &amp; demands justice. Im not black, but I see you, hear you, mourn with you, &amp; fight for you. #whitesilenceisviolence #BlackLivesMatter #JusticeForGeorgeFloyd"
anger,His whole mob at the White House should say quiet. They only want to lay blame on the innocent #BlackLivesMatter #trumpisafakepresident #trumpSightseeingWhileAmericaBurns #GeorgeFloydMurder #TrumpResignNow #TrumpAnarchy
anger,Never in my life did I think I would see police officers march down West St in riot gear pushing unarmed protestors with the sound of shooting guns in DTX. I am disappointed frustrated and upset. I just watched teenagers walk down this street. #BlackLivesMatter #bostonprotest
anger,Powerful speeches by leaders at Judiciary Square to demand #DefundMPD and #CancelRent! Kicking off this historic #Juneteenth Day of Action in defense of Black lives let is go! #BlackLivesMatter – at Judiciary Square Metro Station
anger,"If you are not outraged, saddened, frustrated by the senseless death of George Floyd and too many others please ask yourself why. If you are more outraged by kaepernick is peaceful knee, than the knee that killed this man. Ask yourself why. THIS MUST STOP."
anger,"i will just leave this here. Powerful image. Banksy unveiled a new artwork as protests have erupted worldwide since the death of George Floyd while in police custody. For me, it shows the terrible, insidious nature of racism &amp; hate. #BlackLivesMattter"
anger,"Calling All History teachers: I am designing instructional units focusing on the theme of The Minneapolist Riots, the countless murders of African Americans+ #GeorgeFloyd &amp; existing inequities. Have some Essential Ques?"
anger,Words can not describe the anger I felt watching the video of George Floyd. We as a nation must come together and stamp out hate and brutality of any kind. The arrest of Officer Chauvin is a positive first step.
anger,"Dr. Martin Luther King Jr. in September of 1966 speaking about riots, injustices of the Negro and it is 2020 with the same sentiments! History just repeating herself!! #MLK #HOWLONGWILLITTAKE #WakeUpAmerica #UNLEASHED #BlackLivesMatter #TUVMAG #HISTORY"
anger,Threatening Black Lives Matter protestors on the site of the Tulsa massacre on Juneteenth.
anger,"It could have been me, then what? Would #CandaceOwens talk about me the way she assassinated the character of George Floyd? Would she sound as discussed bc my family was fighting for justice and I have a checkered past? Hmmm"
anger,"During this time we understand there is frustration, pain, and anger against police brutality, injustice, racism, and the fact that history just keeps repeating itself over and over. We are here to remind you that today and everyday #BLACKLIVESMATTER"
anger,"""Everyone protesting the killing of George Floyd, police brutality and racial injustice must ask their elected officials a simple question: What are you doing about it?"" answers in an op-ed"
anger,"let is put it this way: If I get murdered and the murderer gets away with a slap on the wrist, you better believe i want you and everybody I know to burn that murderer is house to the ground. In this case america is the murderer and we are burning it is house down. #BlackLivesMatter"
anger,"I had a very sad chat with a young woman that lost her internship and was then ghosted by that agency is ""recruiter"". Needless to say I was angry because I know people that agency. Stop screaming culture and black lives matter when you treat our future leaders like gum on the floor."
anger,"Just into Defense attys once again asking judge to allow cameras inside for all hearings in #GeorgeFloyd case. They argue state has forfeited the right to object because of inflammatory statements from various parties inc Police Chief &amp; AG, calling what happened, murder. – at Hennepin County Public Safety Facility"
anger,"Donald trump is Traveling Shit Show! He attacks protesters. with excessive force. He spreads Covid 19. tRump calls Black Lives Matter racist. Everywhere he goes destruction and death follow in his wake. tRump is not an American President, he is American Carnage."
anger,"You are disgusting and should never even hold George floyd is name in your mouth. it is people like you who are silent in the need of justice and loud in the face of racism. You lack leadership skills and are a horrible individual all around. President promoting violence, crazy."
anger,"what is really going on in the world rn? We got a lady pushing a kid w/ autism in a lake blaming it on 2 black men, ""Karen"" calling the police falsely accusing a black man of assault & now George Floyd being murdered by police ! ALL ON CAMERA ! Something has to be done. it is on us"
anger,"my heart really hurts for everything going on right now. I am angry. I am at a loss, yet not shocked. what I feel can not possibly come CLOSE to what anyone who is black is feeling, what you constantly live through. I am with you. #GeorgeFloydWasMurdered #BlackLivesMatter"
anger,"Police:Brutality Police:Lies Police:Murder This shit never been for us , wont ever be for us #BlackLivesMatter"
anger,One of the true benefits of my running is that it gives me a chance to reflect and organize my thoughts... I am angered by the senseless murder of George Floyd and so many others. I am committed to being a part of the solution and being a voice for change!
anger,"#TheFive exactly Greg!! Every American, of every race denounced the #GeorgeFloyd killing! The riots were planned/coordinated &amp; sanctioned, via inaction, by Dem mayors &amp; governors! The Blue States refuse to protect their citizens! These were NOT PROTESTS!"
anger,"Images of violence from #GeorgeFloyd protesters will dominate national news coverage tomorrow but remember, they are the minority. The majority are peaceful see previous tweet, but also sad, angry and dismayed they have to be out here again."
anger,"#MinneapolisRiots #GeorgeFloyd #BlackLivesMatter As, say: Don't hate the players rather the game."
anger,"Mike Freeman, Hennepin County Attorney, could have charged the four cops with aggravated assault and later upped the charges. Freeman Is responsible for the Minneapolis riot but also the riots all over the country happening because of the George Floyd murder by four policemen!"
anger,I am a black person and yes I want Justice for George Floyd murder but what people are doing in the protest is terrible. it is good to protest but not vandalized and rob places! THEY ARE RUINING THERE STATES AND MAKING THING BAD THERE! #Minneapolis #riots #GeorgeFloyd
anger,"if you are uncomfortable, good. you should be. the murder of #GeorgeFloyd is in fact a hate crime. #WeCantBreathe"
anger,"BLACK LIVES MATTER! THEY DESERVE THE BASIC RIGHTS WE ALL SHOULD HAVE EQUALLY. THEY ARE NOT THREATS! STOP BEING RACIST, STUPID BITCHES! SCARY ASSES! CAN'T WAIT FOR ALL OF Y'ALL TO GET SLAPPED OR KNOCKED DF OUT!"
anger,"GA has no law against *hate crimes,* so the men who murdered Ahmaud Arbery will not be charged with one. There have been efforts to change this. Georgia Republicans have blocked every one. Lots to do, but voting them out is a good place to start. #BlackLivesMatter"
anger,Nihilism on full display across America. Leftist anarchists engaging in domestic terrorism aided and abetted by countless useful idiots. Forgotten in all of this? George Floyd. #riots2020 #GeorgeFloydProtests
anger,as an immigrant & POC who has battled w/ racial profiling from cops & white americans i stand w/ those fighting for the #BlackLivesMatters movement. the USA has gone astray &amp; we must protect basic human rights. police brutality is real towards blacks &amp; minorities. let is do this!
anger,"what happened at the orlando protest was disgusting. the cops are going to claim they were protecting themselves and thats why they attacked. no one was being violent, no one was being threatening. i wish i was surprised. #BlackLivesMatter"
anger,"How about we cancel people that are currently actively doing racist shit and not people that made a terrible decision for a bad joke 20 years ago. We should probably be advocating for the arrest of George floyd is murderers, not being angry at Jimmy for being slightly offensive."
anger,if you are more upset about the riots then you were about the death of #GeorgeFloyd please do us both a favor and unfollow me!!!
anger,If the riots upset you more than the deaths of countless innocent black people YOU ARE WRONG! Check yourself. #BlackLivesMatter #ICantBreathe
anger,"Just because I am passionate do not mean I am angry, even though every ounce of anger is justified. #BlackLivesMatter #StopKillingUs #NoJusticeNoPeace #FightThePower"
anger,"Today is the start of #PRIDE Month commemorating #LGBTQ. let is reflect on the #Stonewall uprising, which was a fight for equity, justice &amp; condemning violent acts by the police. As we march 4 #GeorgeFloyd w/ #Pride let it be with peace."
anger,"Arguing North carolina is Confederate monuments violate Black Americans' constitutional right to equal protection from a racially-hostile environment, 5 dozen prominent attorneys wrote top state leaders demanding the monuments be removed. #abc11 #GeorgeFloyd"
anger,"Anyone saying, ""oh to be young and stress-free"" or any version of the phrase needs to stop. This all has had & continues to have intergenerational impact. We need to acknowledge the youngest of us are just as affected, hurt by these killings & the fights for justice. #GeorgeFloyd"
anger,"I am supporting #GeorgeFloyd &amp; the countless other men &amp; women killed in the country by the hand of those who agreed to protect them. If you are not a black person, you do not understand the frustration &amp; constant fear. This was bound to happen. The riots are the LEAST"
anger,#BlackPride #JusticeForGeorgeFlyod #BlackLivesMatters #MyColorIsntASin #BlackRage i am Pissed the fuck off! I got too many reasons to be!
anger,"i am sorry but if you did not express anger over the murder of #GeorgeFloyd do not embarrass yourself and act more enraged over the damage of property, especially if you are law enforcement!!"
anger,"i am sitting with my 84 year old grandfather who i constantly fight with on the topic of police brutality and his own racism. today it was him who brought up his anger & sadness surrounding the murder of george floyd. please have these discussions with your family, it is worth it."
anger,"Sen. Gazelka says he is ""open"" to a bonding bill of up to $1.35 billion that could include money to help rebuild parts of Mpls and St. Paul destroyed in riots after George Floyd death. that is significant increase from the roughly $1 billion he supported during regular session."
anger,"The media does not want you to see peace. They want you to see riots and destruction. SHOW THIS TO YOUR PARENTS. TO YOUR GRANDPARENTS. We want change, not bloodshed. Downtown PHX for the 5th day in a row #phoenixprotests #blacklivesmatter – at Phoenix Public Library Burton Barr Central Library"
anger,"So your goodwill has been destroyed because of what happened to the statues, huh? Out of everything that is going on, the thing that really hit you deep and hurt your soul was those ""brain-dead thugs"" throwing paint on some rocks? Rethink your life. Now. #BlackLivesMatter"
anger,We are outraged & saddened by the inexcusable actions that led to the death of George Floyd. We respect the right to protest peacefully. we will exercise professionalism &amp; restraint to deal with the few who use this as an opportunity or excuse to commit crime &amp; because chaos here.
anger,i am so happy to let Black Lives Matter take the stage for Gay Pride Month. Our black gay family are fighting two battles and it is the job of the gay community to speak up with them. Our calls for LGBTQ+ rights can still be yelled just as loud as the call to end racism #Pride #BLM
anger,"I think what #GeorgeFloyd murder has made me realize is that I need to be a better listener to those hurting. i have always despised racism but never really spoke up about it enough. My heart hurts for the black community in this country. i am with you, I see you and support you."
anger,"Following the killing of #GeorgeFloyd &amp; the ensuing protests, on behalf of Kansas City University, addresses his campus community: ""KCU strongly condemns racism, oppression and violence. We stand for justice in all communities and for all people."""
anger,Baltimore was beautiful today. Also notice how when cops do not incite violence and start riots- there are not any. #BlackLivesMatter #BaltimoreProtest
anger,"If you still support Donald Trump, unfollow me. If you feel threatened by #BlackLivesMatter , unfollow me. If you have been more upset by looting than the killing of innocent people, UNFOLLOW ME."
anger,"If you are fighting every other issue climate change, education rights, gender rights, gay rights, women rights, economic equality, child rights, elder rights, gun violence, domestic violence, any rights or abuses in this country and not Black Lives Matter YOU ARE THE PROBLEM!"
anger,"See, I used to say this too, then realized I was wrong and that it was ignorant of me to do so. The black lives matter movement does not minimize other lives and never did, it is about black people fighting for the basic right to live, and for the mindless killings to cease."
anger,This image is so powerful. People are mad the riots are destroying material things. This shows what the riots are all about THE VALUE OF HUMAN LIFE. Someone who represents the enemy was PROTECTED by the victims. that is True Strength All lives CANT matter until #blacklivesmatter
anger,"I do not get why a small #of protesters are burning down their city... ... but after Ahmaud Arbery & George floyd is murders, and Amy cooper is racist video; I know why blacks are pissed. I am pissed too &amp; have no clue what I can do to stop the racist assholes from my race"
anger,"Why are we ""thugs"" when it comes to fighting for a BLACK man is life but when your WHITE bitch ass does not want to wear a mask and waves a gun during a pandemic its ""reasonable"" ? Black lives fucking matter Karen, you do not need a hair cut you need to stop being racist. #blm"
anger,The has now filed third degree murder and manslaughter charges against former Officer Derek Chauvin in the May 25th death of George Floyd. Here is the full criminal complaint 1/2:
anger,"We can not look away nor remain passive. I am thankful that phone cameras exist, forcing us to confront longstanding racial injustice & brutality. I am overwhelmed, but my dispair is nothing compared to the horror we witness. We are better than this. #floydgeorge #BlackLivesMatter"
anger,"Racist policing makes Black immigrants disproportionately vulnerable to deportation on criminal grounds. Out in Yonkers with and our Queens brotha yelling #BlackLivesMatter and #NoHumanIsIllegal. Can't abolish ""police"" without abolishing ""ICE."""
anger,"George Floyd was a human being, a son, a father, so many things. got damn my heart hurts. fuck cops and you can unfollow me right fucking now if seeing fascists murder people does not make you furious too"
anger,"""there is no excuse for what happened to George Floyd — and justice will he served."" — Vice President Pence went on to say there is no excuse for violent riots and and that people responsible will be prosecuted to the fullest extent."
