sentiment,sentiment_count,sentiment_score,tweet_text
sadness,4.0,3.454,"#GeorgeFloydWasMurdered We can not let up on Trump about what has befallen our nation under his watch, do not look at the shiny things he wants us to talk about, there is the death of Mr. George Floyd who while dying called for his deceased mother!!!#FocusOnTheTrumpDeathToll100K"
sadness,5.0,3.2110000000000003,"Heartbroken & still speechless over #georgefloyd is senseless murder. To think how often this happens without cameras rolling. Makes me sick. This man is life was stolen from him, but his death will not be in vain. George is gonna inspire the world, to be the change."
sadness,5.0,3.0160000000000005,"I grew up on 48th and Clinton in Minneapolis, less than 2 miles from where George Floyd was killed. Extremely sad for my city, our people, &amp; everyone hurting around MN. Please get out of your own comfort zone and have honest conversations with those who may not think like you."
sadness,4.0,2.0709999999999997,"As his young voice cracks, I weep for him and all our young Black men and women who knows all too well what they are facing in this society. They are forced to grow up before their time. Innocence lost. #BlackLivesMatter"
sadness,4.0,2.414,why do white people want to be oppressed?? are you all reading the news? HOW DARE YOU even compare yourself as a white person to black people who are literally DYING simply for being black. SHAME ON YOU. all lives do not matter until black lives matter. PERIOD #BlackLivesMatters
sadness,4.0,2.477,The POLICE murdered George Floyd. The POLICE used tear gas and rubber bullets on peaceful protestors. Don't ask Black people what they think of violence. Ask the pigs.
sadness,5.0,2.8760000000000003,Derek Chauvin has a bad track record and his badge has finally been stripped but at the cost of a life. Sad. He must be charged and held accountable for the death of George Floyd. Nothing that he did can be justified. Absolutely Nothing. #JusticeForHumanity
sadness,4.0,3.34,"Breaking: Former Minneapolis police officer who held his knee on #georgefloyd is neck before he died, has been charged with 3rd degree murder &amp; manslaughter. County prosecutor Mike Freeman says ""there may be subsequent charges later."""
sadness,3.0,2.5069999999999997,"Finally, Former Minneapolis police officer Derek Chauvin has been ARRESTED and charged with 3rd degree murder days after video circulated of him holding his knee to George floyd is neck for at least eight minutes before Floyd died."
sadness,4.0,2.04,Every conservative pundit losing their mind over the protests in Minneapolis and lecturing about the need to protest peacefully should remember this image. You all hated this as well. What you really want is for blacks to be silent. #BlackLivesMatter
sadness,5.0,3.088,"We are a collective of writers in Minnesota, yet we remain without words. Some of our own students inside prison walls have reached out to US to ask if WE are ok!!Our deepest condolences to #GeorgeFloyd and his loved ones, and to the countless lives lost. #blacklivesmatter"
sadness,5.0,2.8930000000000002,This is unbelievable....these are the type of people who go to the same university as me? Absolutely shameful for mocking a black man that got MURDERED by the police. They are a disgrace to my university. #BlackLivesMatter
sadness,6.0,3.4160000000000004,"NEW: "" I want to express our our nation is deepest condolences and most heartfelt sympathies to the family of #GeorgeFloyd. Terrible event, terrible terrible thing that happened. i have asked that the #DOJ expedite the federal investigation into his death."""
sadness,4.0,2.2430000000000003,And he was MURDERED. peaceful is no longer the answer. George Floyd was compliant while being arrested and still lost his life. All measures should be taken until black voices are HEARD and black lives matter.
sadness,6.0,3.862,"With the country reeling from the torture and murder of #GeorgeFloyd, the pandemic marches on. 23,000 new US cases and 1100 new deaths of COVID19. 2020 sucks."
sadness,4.0,2.3209999999999997,"""No fuckery""??? People are vandalizing building and destroying cop cars. Make it make sense. Only reason why anyone should of gone is to support George Floyd and everyone else who have lost their lives, not act like fools. Disgusting. Period"
sadness,3.0,2.18,those higher ups made a bullshit autopsy of George Floyd....what underlying conditions...what intoxicants...WTF DO YOU MEAN...YALL TRYING TO BLAME THE VICTIM FOR HIS OWN DEATH #BlackLivesMatter #JusticeForGeorgeFloyd #RAISETHEDEGREE
sadness,5.0,3.6210000000000004,"The police officer who was seen on video kneeling on the neck of George Floyd, a handcuffed black man who died in custody after pleading that he could not breathe, has been arrested. Derek Chauvin was charged with third-degree murder and manslaughter."
sadness,4.0,2.969,I had to wait until my emotions settled. MSP is my hometown. I love it. And I hate that hate has placed it in the spotlight. But it was hate that killed George Floyd and while we mourn his loss it reminds all of us that we have so very far to go...everywhere. #LoveEachOther
sadness,4.0,2.617,"The SC Democrat Party crossed a line tonight lying to SCians about record on race issues, capitalizing on the tragic death of George Floyd. you have got to be willfully ignorant to not see that Senator Scott has been on the front lines of these hard issues."
sadness,4.0,2.689,"WHITE FRIENDS, NOW IS NOT THE TIME FOR YOU TO BE SILENT. Now is not the time to talk about anything else if you have not actively spoken up and demonstrated solidarity with the Black community, which is in unbearable pain and grief...again. #BlackLivesMatter"
sadness,4.0,2.515,"Justice for George Floyd STOP KILLING US. THIS CAN NOT CONTINUE. Black wounds deserve justice. Protest in Charlotte, NC. captured by me. #charlotteprotest"
sadness,4.0,2.71,The murder of #GeorgeFloyd was another form of lynching. IF a black person did something that was considered an injustice during slavery &amp; Jim Crow era.They were taken out of their homes and lynched. The people who witnessed the lynching were indifferent just like they are today
sadness,3.0,2.1870000000000003,"Sadly, the damage in Minneapolis is not just along Lake Street or high profile commercial corridors. It is reaching into neighborhoods as well. This is the Pie and Mighty pie shop at 35th and Chicago, a few blocks from where #georgefloyd was killed."
sadness,4.0,2.679,You can bet money that when #GeorgeFloyd autopsy comes back its gonna say he died from something in his system or a previous health problem. Anything that will get that cop off.
sadness,9.0,6.197,"The pain, the fear, the anxiety, the stress, the nerves, the frustration, the disappointment, the sadness, the anger, the tears, the cost, the lives the loss, the mourning, the struggle the fight, the will, the past, the present, the future, the cycle #GeorgeFloyd #blackmanstory"
sadness,3.0,2.3840000000000003,Here are scenes from Friday night protests downtown in front of the Phoenix Police Department. Emotions were high as protesters cried out for justice in the deaths of George Floyd and Dion Johnson. #12News
sadness,4.0,2.946,We are deeply saddened by the death of George Floyd and we grieve with his family as they try to deal with this senseless tragedy.
sadness,3.0,2.625,This. i have seen so many people mourn PROPERTY when solidarity is mourning the INJUSTICE and MURDERS. #BlackLivesMatter
sadness,4.0,2.7880000000000003,"A rally is now starting at Burnside Park in Providence. Speakers saying ""they are tired of seeing black men wrongfully murdered."" This after George Floyd died at the hands of a Minneapolis police officer – at Kennedy Plaza"
sadness,4.0,2.282,George Floyd cried for his dead mother in his final moments on earth while a racist pig killed him..... we are not stopping shit. Period.
sadness,5.0,2.6860000000000004,"For the record as a STEMINIST I can be happy about the #SpaceXDragon launch and I as a Black person I can also be sad, angry, outraged and hurt by the way Black people are constantly being treated and being killed simply because we are Black. And say that #BlackLivesMatter!"
sadness,5.0,3.679,"We almost died last night. We were protecting a Native nonprofit in Minneapolis from looters. Cops tear gassed us, shot less lethal and LIVE ROUNDS at us. This is what our community is dealing with. Read #BlackLivesMatter #JusticeForGeorgeFloyd #blackindigenoussolidarity"
sadness,4.0,2.116,It feels good asf to know that if I die to a bullshit cop. Ima have 47 million niggas tearing this bitch down #BlackLivesMatter #JusticeforBreonnaTaylor #JusticeforGerogeFloyd #NoJusticeNoPeace
sadness,4.0,2.616,"Protesters gather outside HQ. One man holds up a sign for Sandra Bland, the black woman who died inside the Waller County jail in 2015. #txlege #atx #austinprotest #GeorgeFloyd #MichaelRamos"
sadness,6.0,3.485,"My band made this song called ""Blac-man."" It was inspired by tragic stories like #GeorgeFloyd #BreonnaTaylor and the countless other black men/women who have lost their lives to senseless murder... it is time for a change!!!"
sadness,6.0,3.924,"George floyd is life mattered. Antwon rose is life mattered. All of the lives we have lost to this kind of senseless violence mattered. Mourning them all today with my friends, colleagues and neighbors."
sadness,3.0,2.117,Praying for the historic American #SpaceX launch. Also praying that the #georgesfloyd #riots2020 stop. More people have died. Only together can we solve our problems. #NASA
sadness,3.0,2.476,"At the location where #EricGarner was killed in 2014 by police in Staten Island where he said #Icantbreathe 11 times, #GeorgeFloyd died saying the exact same words at the hands of police. – at Staten Island"
sadness,4.0,2.3440000000000003,"Jane and I are sickened by the horrific injustice in Minneapolis, and the other forms of injustice that we know we do not see first-hand. Our hearts ache for the senseless loss of George Floyd and his family – and too many others."
sadness,4.0,2.212,"Observing a moment of silence for George Floyd, Eric Garner, and black lives that were lost at the exact site where Garner was killed. #WeDemandJustice #WeCantBreathe #GeorgeFloyd"
sadness,4.0,2.519,"Currently: Thousands gather for #JusticeforRegis the #Toronto woman who died after falling from a balcony earlier this week during an interaction with police chanting #BlackLivesMatter Yes, they do."
sadness,3.0,2.5940000000000003,"""I Will Breathe"" rally in downtown Nashville. Many have gathered to protest the death of George Floyd, who died in Minneapolis Police custody earlier this week."
sadness,4.0,3.399,". The death of George Floyd on the streets of Minneapolis was a tragedy. It should never have happened. It has filled Americans all over the country with horror, anger, and grief."
sadness,4.0,3.1410000000000005,"Protesters gather at the White House in Washington, DC., Saturday, May 30, 2020, during a protest following the death of George Floyd, who died after being restrained by Minneapolis police officers on Memorial Day. Photo by Jonathan D Williams"
sadness,5.0,3.3760000000000003,"As mayors of cities in North Carolina, we have come together to express our abhorrence of the horrific murder of George Floyd, an act of unspeakable violence, cold inhumanity and racism. The photographic evidence of this act speaks for itself....."
sadness,6.0,3.673,"What I did feel: heartbreak, sorrow, confusion..for #GeorgeFloyd ..for our country &amp; for my other brothers and sisters who have lost their lives to racism/inequality. We need leadership. We need solutions. We need people to see us as EQUAL. #libertyandjusticeforALL"
sadness,5.0,2.625,"Some of you all are quick to say ""hey not all cops are bad!"" But have said NOT A WORD about George Floyd and the countless other innocent black people in America who have been murdered out of racism and hate. You are the problem."
sadness,4.0,2.299,"A small group marched and protested peacefully in WR Saturday in solidarity of those in Minneapolis due to the death of #GeorgeFloyd ""We want some positive reform and change so we can stop losing so many black lives on street corners all across America."" Rodrick Dennis, Organizer"
sadness,4.0,2.127,"Marching with and thousands others for every Black life lost to systemic violence, from Toronto to Minneapolis. #BlackLivesMatter #BlackMentalHealthMatters #JusticeForRegis"
sadness,4.0,3.2880000000000003,How many gotta DIED ... for you all to STOP KILLING US !! #BlackLivesMatter
sadness,3.0,2.454,The inhumane action of one police officer has impacted the entire country and caused undo damage. #Racism has no place in the Gospel message or any civil society. Read my statement on the tragic death of #GeorgeFloyd:
sadness,6.0,4.248000000000001,"Every Friday I send an all staff bulletin to the team. Yesterday I wrote about the vulnerability, fear &amp; sadness caused by what even a pandemic can not stop-police caused death of another Black man. Mourning for George Floyd. To my team: we are here for you."
sadness,3.0,2.281,"""We are being torn apart by people trying to take advantage of George floyd is death,"" says Mpls Mayor Jacob Frey. ""That breaks my heart."""
sadness,4.0,3.227,"i have spent the whole day in ravaged Minneapolis. here is a minute-by-minute breakdown of a city that is grieving a loss of #GeorgeFloyd and trying to rebuild while the world splinters apart. ""it is hard to see my people die every single day."""
sadness,7.0,3.178,"As a human I am angry, hurt, saddened. As a mother I am devastated, scared, broken. As a minority I am tired, over it, and want change. Our black communities deserve better. Use your power VOTE. Use your privilege STAND AGAINST RACISM/HATE. #BlackLivesMatter #WeMustDoBetter"
sadness,4.0,2.305,#BlackLivesMatter and #Champaign #Urbana #Illinois needs to realize it. We protest against injustices that have marginalized &amp; murdered Black bodies as generational heirlooms to be passed down in traditional deaths! #NoJusticeNoPeace #SayHerName #JusticeForGeorge
sadness,5.0,3.657,"Some people think there was no death. George Floyd died at the hand of a crooked cop. My opinion is, George floyd is death and the legitimate peaceful protests were used and purposely escalated to create unrest. The false flag was not george is death. it is the unrelated violence."
sadness,6.0,3.898,America- People are suffering Black people are dying Protests continuing Our cities burning Our leadership failing Covid still silently spreading Our hospitals now waiting For patients that are coming #BlackLivesMatter #VoteHealth
sadness,5.0,3.0460000000000003,Communist Sandinists caught infiltrating & sabotaging #GeorgeFloyd protests in #Miami. This is a militant hate group that actively murders innocent Nicaraguans who want FREEDOM! Protesting is ILLEGAL in #Nicaragua because of these very same people. SHAMEFUL!
sadness,3.0,2.208,My heart breaks Life is heavy right now. ing our world will come out of this for the better. So much hate. So much hurt. So much sadness. Jesus be with us. #BlackLivesMatter #GeorgeFloyd
sadness,3.0,2.204,Up here in Raleigh looting Crabtree? YOU ARE THE PROBLEM. you are not grieving. you are THUGS!! People work really hard to build their businesses to be THUGGED OUT in 1 day. Protest? All the way! Loot? Thugs!! The blood of #GeorgeFloyd is worth more than your thuggish rhetoric
sadness,6.0,3.432,"I can support the black lives matter protests. I can support my friends. I can support their rights. But I can not support people trashing, ruining &amp; burning buildings and properties. I can not support people beating each other &amp; killing each other. I just can't."
sadness,5.0,3.797,Who could the bystanders have called when they came across the crime in progress against George Floyd by four Minneapolis police officers May 25? The victim cried that they are going to kill him. Who do you call when the police murders?
sadness,9.0,6.712999999999999,"Poor George Floyd... I feel so badly and woke up still crying. Ironically, Trump is being helped by the tragedy. I havent heard the word"" pandemic"" since the killing. Trumo must secretly feel relieved, even tho it took a mans death to get the pandemic from killing his 2020 shot"
sadness,5.0,2.8960000000000004,"Fury is unleashed, in the ""land of the free."" George Floyd begged for life, under an oppressors knee. We protest in throngs, after isolating at home. We swarm, after distancing, alone. Fires burn by evenings gloaming. we are infiltrated by instigators. Looters are roaming.#vss365"
sadness,3.0,2.5700000000000003,"To Brandon, and the family of #GeorgeFloyd. We are mourning with you. George did not have to die! It is well beyond time to end the practices that because Americans to live in fear — simply because of the color of their skin. The time for change is NOW!"
sadness,6.0,3.173,losing followers left and right on my shop page because i chose to stand with the black lives matter movement and the only thing i am bothered by is this: what offends your white privilege so much that you can not stand up for those who are wrongfully killed and oppressed.
sadness,4.0,2.4930000000000003,"It grieves my heart to see our country in shambles! We stand with the Black Community against racism, violence and hate. We must now work harder to create the platform for change to happen immediately!! Black Lives Matter! #TuggleNation #BlackLivesMatter #ICantBreathe #Equality"
sadness,5.0,2.999,"How many years of peaceful protest do you all want before they stop killing black people?! Peaceful protest am not fuckin doing it. I hate to see the city burn just as much as everyone else but cities can be rebuilt, those lives are GONE and not coming back. #BlackLivesMatter"
sadness,4.0,2.694,George Floyd was MURDERED by Chauvin while some colleagues were passive bystanders. Let a guy die for NINE MINUTES? Those cowards are just as guilty.
sadness,5.0,3.009,Losing this Black child last night...HOWWWWW does this shit keep happening! #JamesScurlock wanted to express his VALID anger over the murder of #GeorgeFloyd and #JakeGardner killed him. #OmahaNe
sadness,5.0,2.6690000000000005,"Racism and injustice are the disease. Physicians can not be bystanders or remain silent. And the rhetoric that ""things are far better here"" than the US is willful blindness. Our work is to dismantle the structures that kill and keep people sick. #BlackLivesMatter – at Christie Pits Park"
