sentiment,sentiment_count,sentiment_score,tweet_text
anticipation,2.0,0.984,"Non-Black people, especially white people, stop apologizing to Black people & start doing something to change white people, starting with your own people. Talk to your kids. #BlackLivesMatter #BLM"
anticipation,5.0,2.532,I have struggled to express myself and this is one of many drafts. What happened to #GeorgeFloyd should never happen anywhere in our communities. We all Deserve the same rights and respect. We must do better and we must be better! I will be praying and working for change.
anticipation,2.0,0.9690000000000001,"Many thoughts run through my mind n the face of systematic injustice & racism. Growing up n the South, & having a African American son has always gripped me. Until you have felt the pangs of ""that could have been my son,"" you have missed the point of why Black Lives Matter."
anticipation,4.0,1.976,"If you grew up Catholic and white, think about how much the topic of sex came up in CCD, youth group, homilies, etc. Now think about how much race was talked about. #BlackLivesMatter"
anticipation,2.0,0.984,Downtown Minneapolis as of 3:30pm Friday as Mayor Frey imposes a curfew tonight starting at 8pm. Numerous business being boarded up bracing for more rioting. #GeorgeFloyd #MinneapolisRiot
anticipation,3.0,1.195,"No long winded, sappy bullshit post about my feelings of white guilt. I need to do better. We need to do better. #BlackLivesMatter"
anticipation,3.0,1.367,"I was volunteering at a nonprofit today. When I left the nonprofit, I ran right into people protesting George floyd is death here in downtown Houston. I pray that protests remain peaceful. I really do."
anticipation,4.0,1.773,Protests continue in the Windermere neighborhood where the now-former Minneapolis officer arrested in the death of #GeorgeFloyd has a vacation home. #WFTV
anticipation,3.0,1.36,Windermere Protest update it is been very peaceful. Had a scare that they were towing cars but the tow company came and immediately left after they realized what we were here for. #JusticeForGeorgeFloyd #BlackLivesMatters
anticipation,3.0,1.749,"Not waiting for the toxicology report before floating the idea that George Floyd had ""potential intoxicants in his system"" is an unsubtle, early attempt to influence the jury pool."
anticipation,3.0,1.812,auction I am auctioning a signed copy of my children is book #TheMagicBeet bid starts at $20 increments of $1 tag who you outbid 100% of proceeds will be donated to the #BlackLivesMatter movement Ends at 9pm est. #artistssupportBLM #ArtistsSupportingBLM
anticipation,3.0,1.3430000000000002,"The prayer vigil and peaceful protest in #DelawareOhio lasted about a half hour by design. Local police were there, on bicycles, watching the short silent protest. No problems. #GeorgeFloyd"
anticipation,3.0,1.508,"As a parent, I appreciate you taking the time to do this for those young men. I worry about mine all the time. #GeorgeFloyd"
anticipation,2.0,0.987,predicted the future before his death in 2018 R.I.P #xxxtentacion Justice for #GeorgeFloyd
anticipation,3.0,1.6249999999999998,Joe Biden suggested tonight the Justice Department has not yet launched an investigation into #GeorgeFloyd'a death. That is false.
anticipation,2.0,1.188,"when will the racism & violence end? BLM RAFFLE Only $1 to donate, 100% of donations will go to Philonise floyd is Go Fund Me #JusticeforGeorgeFloyd #BlackLivesMatter #BLM Venmo: Cashapp: $SierraSons Winner announced 6/20 &amp; i will post the donation then!"
anticipation,3.0,1.165,As protestors in Cincinnati shut down the interstate it is a good time to remember that I-75 was constructed in a way to destroy and segregate black neighborhoods in Cincinnati #BlackLivesMatter
anticipation,2.0,1.21,"Tomorrow I will be doing drawings of anything or any character you want in my fun, simple style for proof of donation over $20 to any #BlackLivesMatter fund!! DM or comment proof of donation if you want a drawing!"
anticipation,2.0,1.289,"MAKE SURE YOU KNOW Tomorrow, #SanAntonio will stand up for #GeorgeFloyd and against militarized police at Travis Park. I have launched a bail fund for protestors who will be arrested tomorrow. RT and SPREAD THE WORD"
anticipation,2.0,0.976,The D.C. detective who spend virtually a whole year compiling surveillance video in an attempt to turn non-violent demonstrators into felons was pretty biased against the Black Lives Matter movement:
anticipation,4.0,2.102,10 PM OUTSIDE THE VA STATE CAPITOL: lined up and prepared for protestors coming their way outraged over the recent deaths of George Floyd and Breonna Taylor. – at Virginia State Capitol
anticipation,3.0,1.515,I stand for #GeorgeFloyd and stand against racial injustice...I am a man that works in a field that is dominated by black athletes but ran by white men...I do what I do to help change the lives of men and women who have less opportunity to succeed...We can help change the
anticipation,2.0,1.133,"10:15 PM OUTSIDE THE VA STATE CAPITOL: Protestors start walking from the intersection of East Grace & 9th Street to 3rd Street. They were chanting ""George Floyd"", ""Breonna Taylor"", ""I can not breathe"", and ""Black Lives Matter."" – at Virginia State Capitol"
anticipation,2.0,1.133,"it is not enough to be not racist. We have to embrace antiracism, be driven to call it out every single time, to change this broken system. If you would not be ok with this treatment for yourself, you should not be ok with it for anyone. Don't be silent. #GeorgeFloyd #JaneElliott"
anticipation,3.0,1.922,From the 1992 LA Riots. That is absolutely heart wrenching. I hope and pray that he got back on his feet after that. He deserved a break by the sound of it. #minneapolis #riots #georgefloyd
anticipation,3.0,1.328,"Play ""Pinball Wizard"" by The Who. Then play it again. Then play it a 3rd time. that is how long George Floyd had a knee to his throat. There can never be an excuse for that. #bebetter"
anticipation,5.0,2.39,"Atlanta continues its legacy of black leadership! This is *exactly* the right perspective on how to respond to #georgefloyd is death. What Killer Mike is saying needs to be exported everywhere. it is time it organize, plan, &amp; strategize solutions! #Atlanta"
anticipation,4.0,2.007,"""The Defense Department ordered the Army to prepare active-duty military police units to deploy to Minneapolis as protests over the death of George Floyd engulfed the city for a fourth night on Friday."" Shit is about to get real. Please be safe..."
anticipation,3.0,1.515,We do not need an autopsy to tell us what the whole world saw with our own eyes. When a grown man kneels on another grown man is neck until he is no longer breathing we know the because of death. Any attempt to say otherwise is straight up gaslighting. #BlackLivesMatters
anticipation,4.0,1.874,Happening Now: Demonstrators are marching from Colt Park in #Hartford to the CT State Capitol building. Organizers want this to be a peaceful protest as they demand justice for #georgefloyd is death. Another protest is planned at Bushnell Park in Hartford this afternoon.
anticipation,5.0,1.9610000000000003,"Hey Des Moines, these are your neighbors who attacked peaceful protesters simply chanting and kneeling. They tear gassed us because they were ready to clock out. #BlackLivesMatter #BlueLivesDontExist"
anticipation,3.0,1.21,What kind of people would watch a man narrate his own death?! #GeorgeFloyd – at National Action Network
anticipation,3.0,1.8119999999999998,"Dear Evangelical Community: ""WHAT ABOUT THIS"" rhetoric in this climate is deflective and even destructive. Seek to understand, strive to empathize, and dare I say fight for justice. #GeorgeFloyd"
anticipation,2.0,1.133,Just arrived to the Cook County Jail Contingent in Little Village where the Chicago Car Caravan for #GeorgeFloyd will begin. Caravan will convene at Federal Plaza at 2 pm. Follow the thread for more. #OnAssignment for #chicagoprotest #riots2020
anticipation,2.0,1.016,"""Enough is enough -The People"". #protests #protests2020 #BlackLivesMatter #SLCProtest #REVOLUTION #enoughisenough #NoJusticeNoPeace #GeorgeFloyd – at Salt Lake City Public Safety Building"
anticipation,3.0,1.554,"Injustice thrives in the dark. Every now again a light shines, exposing it. George floyd is death was a searing light illuminating all corners of a nation."
anticipation,2.0,0.977,"I am still trying to keep a social distance, but there is a *large* march arriving at the Capitol right now, chanting #blacklivesmatter and #GeorgeFloyd and #NoJusticeNoPeace – at United States Capitol"
anticipation,2.0,1.071,Protest at the Utah State Capitol! #protests #SLCProtest #protests2020 #NoJusticeNoPeace #GeorgeFloydprotest #BlackLivesMatter #FUCKTRUMP #notmypresident #REVOLUTION
anticipation,5.0,2.4370000000000003,The protest continues to grow. A couple hundred people are protesting the death of #GeorgeFloyd along Skibo road in Fayetteville. The peaceful protest is garnering plenty of honks on this busy street: – at Walmart Grocery Pickup and Delivery
anticipation,2.0,1.133,People have started chanting #BlackLivesMatter in front of APD HQ again.
anticipation,3.0,1.3050000000000002,i grew up benefitting from being white and it is time i use this platform to keep the conversation going. i stand with #blacklivesmatter and i will use my voice to speak up for those whole can't. it is time for reform and i will not be quiet about this any longer.
anticipation,3.0,1.3039999999999998,Peaceful protests are happening on Brookside in the wake of #georgefloyd is death. This was taken near 34th &amp; Peoria. i am told the protest has now moved towards 51st &amp; Peoria.
anticipation,3.0,1.2890000000000001,"Protest march in support of #GeorgeFloyd happening in Downtown Miami now. Very peaceful, &amp; one of the largest protests i have ever seen in our city. Chants of ""I can not breathe"" &amp; ""Hands up, do not shoot"". bike patrol blocking side streets to let marchers pass. – at Downtown Miami"
anticipation,2.0,1.0,Arriving to the location where #EricGarner was killed w/ his mother to stand for #GeorgeFloyd.
anticipation,3.0,1.1760000000000002,Peaceful protesters just flooded Forest Park Parkway in Clayton as I was driving to the grocery store. Delay for me is nothing. We need big changes in how we deal with inequities in our society. #BlackLivesMatter
anticipation,2.0,1.071,If you are protesting in the city of Atlanta today please becareful they are prepared and we need to be too. #AtlantaRiot #AtlantaProtest #BlackLivesMatter
anticipation,2.0,1.148,San antonio is rally and vigil for George Floyd is getting started. and I are covering for
anticipation,4.0,1.797,"Seems a pertinent time to share this. Forensic Parhology 101: Coroner vs Medical Examiner, Cause of Death, Manner of Death, and more. #forensicpathology #GeorgeFloyd"
anticipation,4.0,1.952,After giving some tips yesterday on how to protect herself from OC/Gas contamination... I thought i would share these with you who are planning on attending the protests! #georgefloyd RT to spread these tips.
anticipation,2.0,1.008,to register to vote by mail today Florida needs to send packing. #FlaPol #BlackLivesMatter
anticipation,2.0,1.1720000000000002,#BREAKING looting at Urban Outfitters on Walnut street. What started off as peaceful protests for #GeorgeFloyd have turned into this.
anticipation,2.0,1.046,"REXBURG: Tomorrow there will be a vigil for Black Lives Matter, hosted by the Black Student Union at Porter Park by the south pavilion. Please come with signs or whatever you feel necessary, but mostly with ears to listen. Please wear a mask if able."
anticipation,3.0,1.524,Wishing everyone who is out protesting safety today. The #videos that are coming out will continue to act as powerful evidence of the breach of human rights. #BLACK_LIVES_MATTER #PoliceAccountability
anticipation,2.0,1.0070000000000001,"BREAKING: Protests happening in downtown Raleigh, Durham, Fayetteville #GeorgeFloyd #GeorgeFloydProtests Watch LIVE #ABC11"
anticipation,4.0,2.164,"I have so many thoughts and feelings swirling through my heart and mind. i am struggling to get them into a proper form so i will start by sharing this educator is amazing stance. If this is not gospel, I do not know what is. #BlackLivesMatter"
anticipation,3.0,1.399,Powerful silent protest as people took a knee for nine minutes the amount of time a knee was placed on George floyd is neck nine minutes is a long time people a long time. Bikers and passers by joined in. #takeaknee…
anticipation,2.0,1.1720000000000002,"What started out as a peaceful protest, ended up with several thousand dollars worth of damage. Protesters broke several windows and the R.I. State House was spray painted in multiple of locations. #GeorgeFloydRally #GeorgeFloyd #GeorgeFloydProtest #Providence : Anita Bafonni"
anticipation,2.0,1.195,"Tensions are rising, pray for the safety of everyone #BlackLivesMatter #SanAntonioProtest"
anticipation,5.0,2.459,"Randomly ran into my Mom at the protest in Newark today. And the first thing I said was ""wow i am so glad to see you here Mom"" and she was like ""Angel, I grew up in DR, I was born into this, of course Id be here."" Time passes, but the fight will always continue. #BlackLivesMatter"
anticipation,4.0,2.266,"This will get worse before it is better. It will be hard to watch. you will feel angry, uncomfortable, anxious & upset. you will want to heal those feelings. Please don't. We need to heal America first and bring change. We need those feelings to do just that. #BlackLivesMatter #Vote"
anticipation,2.0,1.1720000000000002,PSA: The #BlackLivesMatter protest was peaceful until CPD started acting out. #GeorgeFloydProtests #chicagoprotest #Chicago #ChicagoProtests
anticipation,2.0,1.196,#phillyprotest #Blacklivesmatters Today was a day of revolution around the world and I was so happy to be a part of it
anticipation,3.0,1.4769999999999999,"When an officer appeared to murder George Floyd in Minneapolis, de Blasio immediately said he should be charged. But tonight, he excused NYPD officers driving into protestors. Didn't even ask for investigation or ask for patience. He just justified it."
anticipation,2.0,0.984,"It started with these group of white vandals dressed in all black. They were not protestors. They were smashing windows, cop cars and spray painting businesses. #BLACK_LIVES_MATTER #phillyprotest"
anticipation,5.0,1.7419999999999998,A person loots a T-Mobile store near the White House as protests continued following the death of #GeorgeFloyd
anticipation,3.0,1.25,"Black residents are not burning their own neighborhoods, white nationalists are starting the fires. #BlackLivesMatter #Minnesota"
anticipation,3.0,1.023,Cedar-Riverside neighborhood of Minneapolis is possibly one of the safest areas of the city right now. Somali residents are standing watch preventing white nationalists from vandalizing and burning the neighborhood. #BlackLivesMatter #Minnesota
anticipation,5.0,2.4530000000000003,"tape over your body-cam and badge number and launching tear gas on PEACEFUL PROTESTERS and you expect people to sit there and continue to be peaceful? but when white people are charging the doors on the statehouse with ar is, you see no flaw. #BlackLivesMatter #BLM"
anticipation,2.0,1.242,"Unfortunately, not everyone is going to be able to get pro bono lawyers. I have started a GoFundMe for defense cost of protesters arrested in Tennessee #blm #BLACK_LIVES_MATTER #BlackLivesMatter #GeorgeFloyd #protests"
anticipation,4.0,2.297,Reported his tweet for inciting violence. I expect nothing less from a known racist like him. to register to vote by mail! #FlaPol #BlackLivesMatter #Florida #LakeCounty
anticipation,2.0,1.023,"Honestly this whole ordeal is exposing all the closet racists out there. Go ahead and come out. They care more about a few people looting who are not even apart of the protests, just random people the police pay to do it. #BlackLivesMatter"
anticipation,4.0,2.0930000000000004,"We knelt in silence for 9 minutes for George Floyd, that is how long Derek Chauvin pressed his knee on george is kneck. Towards the end of the countdown I thought, wow I can not wait to stand up my knee hurts, then realized as the minutes passed, George was slowly losing his life."
anticipation,3.0,1.5550000000000002,"Re-watch the video of #GeorgeFloyd when the paramedics arrive. They were not emt is, they were cops. They did not check abcde is or protect his neck when lifting him. They had no medical equipment. They were in police uniforms. Why?"
anticipation,3.0,1.828,Not being Trump is not enough. We have to listen and craft a shared vision for the future together. This starts now. #FL19 #BlackLivesMatter
anticipation,2.0,1.094,"Naptown from around sunset yesterday Don't believe the hype, WE were not messing up those business late last night but best believe WE am not done disrupting #BlackLivesMatter"
anticipation,2.0,1.3130000000000002,"What are the best places to donate money to right now, with the most urgent needs to support protesters? I can not do much from where I am except give money and signal boost. #BlackLivesMatter"
anticipation,2.0,1.0470000000000002,"i am sad, i am angry, and i am so fucking ready for November... #BlackLivesMatter #VOTE"
anticipation,2.0,1.031,VIDEO: I had a great conversation with protest organizers after they held a vigil for #GeorgeFloyd. They made history by PEACEFULLY marching across the Centenial bridge from Iowa into Illinois &amp; their message was about coming together to fight intellectually. #BLM
anticipation,4.0,1.804,"DAY 3: i will bring you George Floyd protest coverage with the latest photos, video and news from Washington DC. Protest starts at Howard University at 2pm &amp; continues in our nation is capital to the White House. i am here to work for you from start to finish."
anticipation,3.0,1.844,"When MLK came to Louisville 52 years ago around this time, he told us ""Upon this rock, we are going to build an open city.""⁣ ⁣ Please join us for a healing ceremony to start building the city we all desire.⁣ ⁣ #BlackLivesMatter"
anticipation,2.0,0.984,"Nobody was saying ""white lives matter"" until the ""black lives matter"" movement started. it is just another way for white people to mask racism and if you can not see why, you are in the wrong"
anticipation,3.0,1.765,"Volunteers cleanup areas hit by last night is protest in dt and Austin police headquarters. The protest intesified into the night as several businesses were vandalized, some looted. Today another protest is planned to start at the Capitol. #GeorgeFloyd #michaelramos"
anticipation,2.0,1.164,This took .3 seconds. Now emailing Mayor John Tory #JusticeForRegis which will also take under a minute. it is pretty easy to start getting involved and stop turning a blind eye. Justice for George Floyd Sign the Petition! via
anticipation,3.0,1.296,Cleanup after last night is property destruction in downtown Fayetteville. Manna Church members are a part of the effort. Some business owners are boarding up in case of repeat protests tonight. Mayor Mitch Colvin will call for a curfew that could start at 7 p.m. #GeorgeFloyd
anticipation,3.0,1.726,Dozens are expected to protest in memory of George Floyd today. Savannah Mayor Van Johnson says it will be a peaceful protest. We are already seeing people show up here with signs. – at Johnson Square
anticipation,2.0,1.157,Landed in Minneapolis. Time to organize a political revolution. #BlackLivesMatter #PoliceReformNow
anticipation,3.0,1.429,"This is what happened in San Antonio... the protest for George Floyd was VERY peaceful. SAPD even had road blocks for people to march, &amp; after 2 1/2 hours it was over. People were told to go home and wait for the next protest. Whoever looted WAS NOT FOR THE CUASE."
anticipation,3.0,1.508,"Black Lives Matters protesters are starting to gather outside Howard University People seem to be going about their daily lives around the city, but from what I saw last night it feels like a powderkeg"
anticipation,3.0,1.906,I do not condone the rioting but Black lives matter started in 2014 that is 6 years!! 6 years of black men still be targeted what do you expect people to do just continue to sit back? Of course they mad !
anticipation,2.0,1.273,"Watching as she says change must start with police reform as it was always meant to keep ""slaves, negroes, coloreds, and blacks in check."" #BlackLivesMatter"
anticipation,3.0,1.6960000000000002,EDUCATE YOURSELVES PREPARE YOURSELVES Pray. The time is now AND NO WE WILL NOT BACK DOWN #BlackLivesMatter
anticipation,3.0,1.696,"BLM protest in the town of Dover, DE. Peace and education have been the mottos since it started. we have marched through the streets several times and not a rock or punch thrown. Don't let anyone spin the narrative that these supporters are violent. #BlackLivesMatter #protests2020"
anticipation,5.0,2.116,"DEVELOPING: Hundreds of people are peacefully protesting at Howard University in Washington, DC. They plan to march to the White House. They demand the 3 other officers also be arrested & charged in the death of #GeorgeFloyd. – at Howard University"
anticipation,3.0,1.821,"This group has started approaching the fence now chanting ""Black Lives Matter!"" #AustinProtests"
anticipation,2.0,1.016,The moment of silence at today is protest in Baton Rouge. Several members of #lalege in attendance. I walked from Galvez Sq. Hardly a person present without a mask. #lagov #BlackLivesMatter #GeorgeFloyd
anticipation,3.0,1.5550000000000002,"""it is been a long, long time coming, but I know, but I know a change is gotta come"" Sam Cooke #ATX #GeorgeFloyd #AustinProtests :"
anticipation,4.0,2.226,HAPPENING NOW: Another day of protests at birmingham is Kelly Ingram Park. Mayor expected to join faith leaders at a rally here later today. #GeorgeFloyd #GeorgeFloydProtests – at Kelly Ingram Park
anticipation,4.0,1.617,I refuse to see a future in which my daughters will have to go through another #GeorgeFloyd murder. I will continue to peacefully protest and get arrested as many times as it takes until we root out all forms of racism and white supremacy plaguing our country.
anticipation,3.0,1.571,"it is a time of reckoning. We, in #duallanguage &amp; world languages, have been complicit in maintaining systems of oppression. #Bilingualism and #biliteracy mean nothing if as a community we continue to be afraid to openly because #desmadre. #BlackLivesMatter #CriticalConsciousness"
anticipation,3.0,1.3279999999999998,"WATCH: Dozens chanting outside old NC Capitol in #DowntownRaleigh. As was the case yesterday, protests &amp; demonstrations remaining peaceful in daylight. #GeorgeFloyd #raleighncprotests #RaleighNC #abc11 – at North Carolina State Capitol"
anticipation,3.0,1.64,"Tomorrow will be speaking at the Together We March Peaceful Protest planned in remembrance of #GeorgeFloyd. If you are in the Huntsville area, stand with us! #georgefloyd #peacefulprotest #BlackLivesMatter #JusticeforGeorge"
anticipation,2.0,1.071,A #GeorgeFloydprotest approaching I-94 and Victoria in St. Paul chanting: what is his name? George Floyd
anticipation,2.0,1.156,"We will not let this fade away, we will not have our attention diverted. Your Racist, child molesting dried up cheeto piece of FUCKING SHIT. we are coming...we are all coming #Epstein #OpDeathEaters #BLACK_LIVES_MATTERS #Anonymous #1812"
anticipation,3.0,1.336,"Before tonight is protest at Barclays Center, the Apple Store and Target start boarding up; last night protesters blocked people trying to break into Target, with a clear voice expressing this was not part of struggle. #brooklyn #protest #nyc #BLACK_LIVES_MATTERS #Solidarity"
anticipation,4.0,2.125,"Know any undecided voters?! Join Anthony Lorenzo Green tonight at 7:00pm for a critical discussion on nativism in DC, rising tensions, COVID-19 and healing after #GeorgeFloyd. Hosted by: Viewing on Our City instagram live Time: 7:00pm #BeTheVillage."
anticipation,3.0,1.3039999999999998,"An apology from me, a white guy, would not mean squat. But, I did raise my son to know that racism is the ultimate form of stupidity. So it is one young man out there that cares and that is the best contribution I can offer. Black lives matter. So very much, they do."
anticipation,3.0,1.226,"WATCH: Birmingham Mayor addresses calls for non-peaceful demonstrations, to tear down Confederate statue in Linn Park. #GeorgeFloyd #GeorgeFloydProtests – at Kelly Ingram Park"
anticipation,3.0,1.616,what is remarkable about these Tweets from Trump is that they suggest he is just sitting in his bedroom watching TV and powerless to have any effect on what is happening. His vaunted magical powers are fast evaporating. #GeorgeFloyd #COVID19
anticipation,3.0,1.4449999999999998,"Protesters tell me they are planning on demonstrating daily. One teen named Marcus said, ""i am sorry last night got violent but now you are listening, now we have got your attention...we have been protesting peacefully for yrs and nothing has changed."" #GeorgeFloyd – at Baltimore City Hall"
anticipation,2.0,1.055,Here is a link to the podcast I discussed in my Periscope. Listen to it and tell me if you find any contradictions or anything that we know that clearly does not align with the possibility George Floyd was in a state of extreme delirium Thoughts?
anticipation,2.0,0.984,There are two white males in black sweatshirts on their bikes setting fireworks on the road! Be careful!!!! They are starting destruction! #MontrealProtest #Montreal #BlackLivesMatter
anticipation,4.0,2.43,"Growing up with , seeing someone in uniform was always happy and exciting. #whiteprivilege Yet I can not forget the look of terror on one black child is face when he saw my uniform behind him at a checkout. EMS and police uniforms NEED to look different. #BlackLivesMatter"
anticipation,2.0,1.469,I was not expecting her to say that. #okc #georgefloyd
anticipation,4.0,2.39,Just moments before the semi truck drove into the crowd. PEACEFUL protesters WAITING to hear from Mayor Jacob Frey. No one expected this. It was one of the most terrifying and intense experiences i have ever gone through. BLACK. LIVES. MATTER.
anticipation,3.0,1.297,Covering a candlelight vigil at in #Poughkeepsie for #GeorgeFloyd a good size crowd has begun lining the arterial
anticipation,4.0,1.875,Heartbreaking to watch your childhood neighborhood get vandalized not for protesting but to take advantage of a bad situation ...George Floyd did not deserve what happened to him but neither does the homes and business of our own people..
anticipation,3.0,1.867,Police have started arresting people in the downtown Omaha area. Police warned protesters moments ago they had 10 minutes to leave the downtown area or they will be subjected to police action. Officers are wearing gas masks. #GeorgeFloyd #JamesScurlock
anticipation,3.0,1.46,TOMORROW #PuertoRico stands in solidarity with the ongoing protests in the U.S. #colectivoile and to hold a vigil at El Ancòn de Loìza. #BlackLivesMatter
anticipation,2.0,0.985,"The world needs to spend some time in a football locker room. There is nothing that brings people together more. Everyone vs racists. I do not know what it is like, but I stand with you. #ImWithYou #BlackLivesMatter"
anticipation,3.0,1.5470000000000002,"I am an american and I will deeply care for #BlackLivesMatter. If you are an ‘#Indian' celebrity, who tours my country occasionally for your show business, you are better off worrying about the future of your banana republic. #US has endured for 250 years and will survive."
anticipation,3.0,1.406,Racism/Hate has no place in our society. What happened to George Floyd and countless others has been happening for too long. it is Time for CHANGE.
anticipation,2.0,1.062,"Our drive-thru and delivery service will be suspended on Monday, June 1st. Keep being awesome and continue to take care of one another, Twin Citizens. #JusticeForGeorge #blacklivesmatter"
