sentiment,sentiment_count,sentiment_score,tweet_text
anger,4.0,2.306,"There are no words for George floyd is murder other than evil, inexcusable and heartbreaking. Something needs to change. #GeorgeFloyd. Let justice roll on like a river. How long, O Lord? #ICantBreathe"
anger,6.0,4.009,"How about we cancel people that are currently actively doing racist shit and not people that made a terrible decision for a bad joke 20 years ago. We should probably be advocating for the arrest of George floyd is murderers, not being angry at Jimmy for being slightly offensive."
anger,4.0,2.826,"Yesterday I joined hundreds of other protesters outraged by the killing of #GeorgeFloyd. A day later, i am boarding up my business after it is been destroyed. Utterly stupid and senseless way to remember an innocent man is life – at Chicago-Lake Transit Station"
anger,6.0,3.6309999999999993,"Anyone else have a tough time sleeping last night? Spent the night thinking about how often our humanity is being threatened #ChristianCooper or extinguished #GeorgeFloyd by white supremacy, then singlehandedly bearing the weight of fighting oppression."
anger,4.0,2.431,"#minneapolisriots aftermath along Hennepin Avenue in Uptown. frattallone is Ace Hardware hit overnight. A familiar scene in this popular neighborhood. Shattered doors, windows, looted products after a tumultuous overnight. #GeorgeFloyd – at frattallone is Ace Hardware"
anger,3.0,2.518,Sending love and support to the frontliners in and FROM Minneapolis expressing their righteous anger over the killing of #GeorgeFloyd by uniformed savages.
anger,3.0,2.204,All taken by those who swore to protect and serve. What reason?Just plain ol racism! So when you see #BlackLivesMatter how do you even get offended? All lives matter is not really of relevance when only they are persecuted and threatened because of the color of their skin!
anger,3.0,2.694,"This comment if made by me would make me implicit in murder. I would be deemed militant, violent and filled with hatred. #TrumpIsARacist #BlackLivesMatter"
anger,4.0,2.522,"Every one should be outraged, sad, and disgusted by the video of George Floyd being MURDERED!!! as a white person who wants to see change in the way African American people are treated in our country, we can not stay silent! #BlackLivesMatter"
anger,4.0,2.7310000000000003,"I see many tweets decrying the ""looting"" and ""rioting"" in Minnesota following the murder of #GeorgeFloyd. Some are from folks that were dead silent on the heinous act that sparked outrage. That selectivity demonstrates a willingness to deny humanity to those deemed unworthy."
anger,5.0,3.526,"It is the establishment that wields the power that determines when a rebellion in Ferguson, or Charlotte or Minneapolis etc is a violent riot, & when ""taking"" becomes ""looting."" Just as we see in Palestine, is not simply violence…it is resistance! #GeorgeFloyd"
anger,4.0,2.576,George Floyd deserves justice and so do all of the people who had their property destroyed in these riots.
anger,3.0,2.523,"If you are like the mongrel-with-a-badge who murdered #GeorgeFloyd – with several prior brutality incidents on your record – the cost for a city to insure you eventually hits a point where you are not worth the expense, and become unemployable as a cop 13/"
anger,3.0,2.529,"i am SEETHINGLY angry about this #GeorgeFloyd killing, &amp; the other abuses of power •Power drunk politicians shutting down businesses during lockdown •Dragging people off busses for not wearing masks.. Power corrupts. We have just gotten some BIG reminders."
anger,5.0,3.222,"#ACAB #BlackLivesMatter ""窃钩者诛，窃国者侯""：He who steals a hook gets hanged as a crook, yet he who steals the kingdom makes himself a duke. When the current ""system"" and ""law"" is built to enable oppression and murders, rebelling and breaking the law is not an evil act!"
anger,4.0,3.334,"i am sitting with my 84 year old grandfather who i constantly fight with on the topic of police brutality and his own racism. today it was him who brought up his anger & sadness surrounding the murder of george floyd. please have these discussions with your family, it is worth it."
anger,5.0,3.16,Two things can be true I can wish that protests did not have to escalate to violence to be heard & achieve change AND support and understand the anger and despair that fueled it I can believe #BlackLivesMatter #SayHisNameGeorgeFloyd AND I can mourn destruction of a community
anger,4.0,3.116,WATCH: Protesters are clashing with riot police in Manhattan as demonstrations against the killing of George Floyd continue in the vicinity. #JusticeForGeorgeFloyd
anger,5.0,3.1260000000000003,"You can respect the blue but still criticize their actions, ESPECIALLY unjust murder. People just do not understand that. What happened to #GeorgeFloyd is disgusting, inhumane, and downright disgraceful to the badge. Say his name. George Floyd."
anger,3.0,2.428,"See, I used to say this too, then realized I was wrong and that it was ignorant of me to do so. The black lives matter movement does not minimize other lives and never did, it is about black people fighting for the basic right to live, and for the mindless killings to cease."
anger,5.0,3.531,Rioting is sewn into the fabric of our nation is history just as racism is. Why are riots and rebellions celebrated when led by white people and condemned when Black Americans are demanding justice? How long do you expect people to politely ask not to be killed? #BlackLivesMatter
anger,6.0,3.532,"The PAIN felt by #georgefloyd is family is unimaginable. we are sick and tired, frustrated and hurting — and with our collective outcry, WE will hold 4 officers accountable!! Call DA Mike Freeman 612-348-5550 and insist they are ARRESTED and CHARGED for MURDER! #blacklivesmatter"
anger,6.0,4.223000000000001,"Mike Freeman, Hennepin County Attorney, could have charged the four cops with aggravated assault and later upped the charges. Freeman Is responsible for the Minneapolis riot but also the riots all over the country happening because of the George Floyd murder by four policemen!"
anger,4.0,2.641,"This is what we have been driven to. This is how we respond to continued silence & injustice. This is what happens when an entire race has been labeled ""thugs"" by their acting President for simply fighting for their lives & rights. This is America in 2020 #BlackLivesMatter"
anger,4.0,2.62,"You are disgusting and should never even hold George floyd is name in your mouth. it is people like you who are silent in the need of justice and loud in the face of racism. You lack leadership skills and are a horrible individual all around. President promoting violence, crazy."
anger,3.0,2.5090000000000003,"And thus, we have riots, when America watched the murder right before our eyes.... #GeorgeFloydWasMurdered #GeorgeFloyd"
anger,3.0,2.218,People are rioting because the black community is tired. Who can We call. Your president called us THUGS. Sorry to say it but these riots are bringing media and attention because clearly america does not want to help. So let is find someone who can. #BlackLivesMater #GeorgeFloyd
anger,3.0,2.397,"I do not get why a small #of protesters are burning down their city... ... but after Ahmaud Arbery & George floyd is murders, and Amy cooper is racist video; I know why blacks are pissed. I am pissed too &amp; have no clue what I can do to stop the racist assholes from my race"
anger,6.0,3.705,It is a privilege to go outside & not fear brutality and death. It is inexcusable that people do. It is inexcusable that saying racists are bad is a contentious statement. Property is not more important than people. Laws are often corrupt and upheld unequally. #BlackLivesMatter
anger,7.0,5.2490000000000006,"The George Floyd video is a murder captured on film, it is terrible and inexcusable Look throughout history, injustice breeds rage, and rage produces riots it is not that it is right or wrong it is natural If there is no murder there are no riots"
anger,5.0,3.722,I condemn the arrest of the CCN team. I condemn the killing of #GeorgeFloyd I condem the violence &amp; the destruction of our city #Minneapolis by a group of THUGS. I support the peaceful protestors &amp; I did go down to the rally on the first day. I condemn our weak local government
anger,5.0,3.52,"Why are we ""thugs"" when it comes to fighting for a BLACK man is life but when your WHITE bitch ass does not want to wear a mask and waves a gun during a pandemic its ""reasonable"" ? Black lives fucking matter Karen, you do not need a hair cut you need to stop being racist. #blm"
anger,4.0,2.7590000000000003,"IF YOU THINK THE MURDER OF GEORGE FLOYD IS OKAY, UNFOLLOW ME. IF YOU THINK THE PROTESTS AND RIOTS ARE TOO MUCH, UNFOLLOW ME. THE MURDER OF AN INNOCENT BLACK MAN NEVER HAS BEEN & NEVER WILL BE OKAY. WE NEED JUSTICE. BLACK LIVES MATTER. OVER AND OVER AND OVER AND OVER AND OVER."
anger,3.0,2.5090000000000003,"In a matter of days the Minneapolis police murdered George Floyd, had undercover cops to start riots, pepper sprayed peaceful protesters, and arrested a black journalist on live TV. The police is supposed to serve and protect but instead they are the enforcers of systemic racism."
anger,3.0,2.329,"` BLACK ON BLACK As George Floyd Video Makes MSM Headlines, Clip of Black Cop Violently Choking Young Man Nowhere To Be Seen #GeorgeFloyd #Police #Crime – at Mississippi Welcome Center"
anger,4.0,3.282,Be more outraged by systemic racism and police brutality and murder than are you by looting and property damage. #BlackLivesMatter
anger,3.0,2.4370000000000003,"If you are queer & have EVER invoked Stonewall when talking about Pride... Then I better not see you condemn these riots right now. Period. & do not forget — you benefited from a rioting black trans woman as Pride, as it is today, would not exist without her. #BlackLivesMatter"
anger,4.0,2.8160000000000003,"Contact your local elected officials to demand justice for the MURDER of George Floyd. Don't know how? here is a link for Texas: Choosing to be silent, is choosing to allow the discrimination, hate, and murder of black people. #BlackLivesMatters"
anger,5.0,3.6890000000000014,Minneapolis. The scene of the crime. The last photo is the exact spot where they tortured and murdered George Floyd. Let us never forget the victims of police brutality and murder. #RIPBigFloyd #RIPGeorgeFloyd
anger,4.0,2.394,I wish we lived in a world that was not so cruel and unjust at times. I doubt i will know what it is like to walk down a street in fear over my skin color. I wish we lived in a world where racism and discrimination were no longer an issue. My heart is heavy. #BlackLivesMatter
anger,3.0,2.397,"if you are uncomfortable, good. you should be. the murder of #GeorgeFloyd is in fact a hate crime. #WeCantBreathe"
anger,4.0,2.552,"I understand that people are mad because of George Floyd.. but that is no excuse to burn down your community and steal from your local stores. I understand you are angry, i am angry as well because it is unfair but I would not burn down my city. i would protest in peace."
anger,4.0,3.213,"i am sorry but if you did not express anger over the murder of #GeorgeFloyd do not embarrass yourself and act more enraged over the damage of property, especially if you are law enforcement!!"
anger,5.0,3.4530000000000003,The has now filed third degree murder and manslaughter charges against former Officer Derek Chauvin in the May 25th death of George Floyd. Here is the full criminal complaint 1/2:
anger,5.0,3.8819999999999997,RIOTS IN NEW YORK!! STAY SAFE OUT THERE!! We damned if so and damned if don't!! So if your I. the front lines fighting for what is right I respect you 100%!! #newyork #JusticeForGeorgeFloyd #BlackLivesMatter #GeorgeFloydprotest #lockdownextension #minneapolisriots
anger,4.0,2.5540000000000003,"The murder of George Floyd has me angry, sad &amp; disappointed. With millions demanding justice, I hope &amp; expect to see it. But how many other George Floyds are happening that are not captured on video? This must stop! #georgefloyd #SpeakUp"
anger,5.0,3.2090000000000005,"We can not look away nor remain passive. I am thankful that phone cameras exist, forcing us to confront longstanding racial injustice & brutality. I am overwhelmed, but my dispair is nothing compared to the horror we witness. We are better than this. #floydgeorge #BlackLivesMatter"
anger,4.0,2.329,"I CATEGORICALLY DENOUNCE the violence happening in Atlanta riot now, we MUST recognize WHY this is happening! I understand what people are feeling. It does not feel like black lives matter in this moment in history. #StopRioting #BlackLivesMatter #gapol"
anger,4.0,2.909,"let is call out these ""promoters"" who are threatening to take bookings away from anyone speaking up about #BlackLivesMatter. That shit is disgusting and unacceptable. let is start making a difference in this world on the level that we can. let is get rid of the trash."
anger,4.0,2.685,"And for one historic perspective on black and Latino civil rights struggles, checkout my high school/undergraduate classmate book ""Fighting Their Own Battles: Mexican Americans, African Americans, and the Struggle for Civil Rights in Texas"" #GeorgeFloyd"
anger,5.0,3.727,"Is it time to party because I thought it was time to protest seeing as protestors across the nation are just attacking & clashing w/police officers that had nothing to do with the death of #GeorgeFloyd while trying to break into 3 BK precinct, police cars vandalize &amp; set ablaze"
anger,4.0,2.9240000000000004,"Anyone saying, ""oh to be young and stress-free"" or any version of the phrase needs to stop. This all has had & continues to have intergenerational impact. We need to acknowledge the youngest of us are just as affected, hurt by these killings & the fights for justice. #GeorgeFloyd"
anger,4.0,3.12,"If you all think looting, assaulting police officers/innocent civilians solves anything for the murder of George Floyd, you need the shit slapped out of you."
anger,4.0,2.909,Yesterday I joined #BlackLivesMatter #protest in #Brooklyn. We shouted together for justice in name of #GeorgeFloyd murdered by police in Minneapolis. As night progressed numerous people unprovoked were subject to police violence+arrests yet despite tensions remained peaceful.
anger,4.0,2.685,WHO is rioting in Mpls? let is take a look at Hennepin Co. jail records for who has been arrested... and cross check Facebook. Ooohhh—this guy sure looks like he drove all the way to Minneapolis from Michigan because he is *so* upset about George floyd is murder
anger,4.0,2.688,"I am supporting #GeorgeFloyd &amp; the countless other men &amp; women killed in the country by the hand of those who agreed to protect them. If you are not a black person, you do not understand the frustration &amp; constant fear. This was bound to happen. The riots are the LEAST"
anger,7.0,5.6670000000000025,Cops assaulting my older brother at the GEORGE FLOYD police brutality protests DPD was extremely violent this happened after we tried to push back after 4-5 cops took down one man and were beating him/kicking him in the back they attacked 3 more protesters right before this
anger,5.0,2.9819999999999998,Justice for the murder of #GeorgeFloyd requires confronting the institutionalized white supremacy that has been embedded in US foundations. We need to fix our Constitution. I am the only candidate in the 2020 presidential election whose platform includes abolishing slavery.
anger,4.0,2.303,So appreciative of the powerful force of protest and marching in effect even here in People shoulder to shoulder and block to block were screaming for something to be done. Though I am heartened... my heart is not healed. #BlackLivesMatter #SayTheirNames
anger,4.0,2.9319999999999995,United Way of Summit County stands with those fighting against the systemic inequities that afflict communities across our country including our own. The murder of George Floyd is just one of many recent examples of how racism and structural injustices embedded in
anger,4.0,3.236,as an immigrant & POC who has battled w/ racial profiling from cops & white americans i stand w/ those fighting for the #BlackLivesMatters movement. the USA has gone astray &amp; we must protect basic human rights. police brutality is real towards blacks &amp; minorities. let is do this!
anger,3.0,2.326,"Posting pictures of how great your day is, refusing to post support and donate to those mourning George Floyd and fighting for justice on his behalf and staying staying neutral are all slap in the face to black people across the country."
anger,4.0,3.035,"The cop shoved me against the bus, pressed hard into my back so it was hard to breathe, and threatened, ""Don't you move; if you fucking move, you are getting slammed."" Arrested for daring to stand up to police violence. Thank you, for this photo. #BlackLivesMatter"
anger,5.0,3.1870000000000003,"We are all hurting, and silence is as harmful as violence. We will not stand for the injustice and racism in our community and our country. We will use our voices and platform to help support and protect each other. Our team is committed to making a difference #BlackLivesMatter"
anger,5.0,3.127,"Just to be clear- CPD declared a state of emergency after THEY used excessive force when we were being PEACEFUL. THEY brought military force + riot gear, tear gassed & shoved people aggressively, & nearly trampled over people on horses. THEY escalated things. #BlackLivesMatter"
anger,5.0,2.894,People are mad about the riots and looting but imma just drop in here and remind you that Jesus went into the synagogue and flipped tables when he was tired of injustice. You can not pick and choose what you believe to be moral. #BlackLivesMatter
anger,7.0,4.563,This image is so powerful. People are mad the riots are destroying material things. This shows what the riots are all about THE VALUE OF HUMAN LIFE. Someone who represents the enemy was PROTECTED by the victims. that is True Strength All lives CANT matter until #blacklivesmatter
anger,4.0,2.861,"Governor Walz could have stopped this madness before it began! He could have simply arrested George floyd is killer. Instead, he did not do anything for days. He ignored the calls of peaceful protestors and then the riots began. His failed leadership has been deadly."
anger,4.0,2.695,"People from outside our community have descended on our cities to spread hate, incite violence, and because destruction, not to honor and seek justice for George Floyd. i am asking Minnesotans to respect the 8pm curfew. Tonight, staying home is honoring #GeorgeFloyd! #StaySafeMN"
anger,4.0,3.208,"I have been overwhelmed with anger and disappointment over the killing of George Floyd. Today, Chattanoogans came out to express outrage at systemic racism and the destruction it brings. I appreciate everyone who showed up, spoke out, and peacefully said what needs to be said. – at Miller Park"
anger,5.0,2.875,If you are more upset over the riots than the death of George Floyd and the continuous cycle then please unfollow me and let me know so I can unfollow you too
anger,3.0,2.2319999999999998,"Police and protesters briefly clashed at the corner of Church and Bedford. I did not see how it started, but afterward, protesters started yelling, ""Get a real job!"" #GeorgeFloyd"
anger,3.0,2.4370000000000003,"""America must see that riots do not develop out of thin air. Certain conditions continue to exist in our society which must be condemned as vigorously as we condemn riots. But in the final analysis, a riot is the language of the unheard."" #blacklivesmatter #clevelandprotest"
anger,3.0,2.434,"White supremacist open carrying a fire arm at the Utah State Capitol. Threatening and arguing with peaceful protestors. If this was a black man he would already be dead. Twitter, do your thing. #BLACK_LIVES_MATTER #protests #protests2020 #SLCProtest"
anger,3.0,2.268,HAPPENING NOW Businesses outside the metro area such as this Eden Prairie Mall continue to prep and brace for riots and destruction tonight. #GeorgeFloyd #MinneapolisRiot #Minnesota
anger,5.0,4.033,"what happened at the orlando protest was disgusting. the cops are going to claim they were protecting themselves and thats why they attacked. no one was being violent, no one was being threatening. i wish i was surprised. #BlackLivesMatter"
anger,3.0,2.407,We are all deeply concerned and outraged by the recent and recurrent acts of hatred and racial discrimination. Bigotry & discrimination are unacceptable. let is continue to work together to foster respect and compassion for all. #blacklivesmatter
anger,4.0,2.531,"I believe in civil disobedience. I believe in JUSTICE! I do not believe in letting anarchists hijack peaceful demonstrations being led by local black activists. I do not believe in bringing guns, chains, and bombs to a protest. #GeorgeFloyd #DenverRiots #DenverProtest"
anger,3.0,2.25,"Somalis in Minneapolis will not stand by while the police murder our African American brothers, and attack those who are protesting injustice. We will not be divided! #BlackLivesMatters #Minnesota"
anger,5.0,3.32,"Absolutely inexcusable police escalation tonight in Omaha. Peaceful protester standing on the *sidewalk* were pepper bombed, shot with pepper bullets, and beaten down with batons. Police gave no warning before escalating. #BlackLivesMatter"
anger,4.0,2.843,"At a peaceful vigil for George Floyd in Carlsbad, NM, this mf drove by and threatened people with a gun, he parked his dually, got out, and threatened to attack and as you can hear in the video, used a racial slur. Retweet tf outta this Video credit : Jody Boeglin via Facebook"
anger,4.0,2.325,"I understand our anger, I understand our frustration and carry it everyday as the struggle continues for policy change. At 2:30 we demand justice wear your mask and social distance. #StopKillingUs #BlackLivesMatter"
anger,7.0,4.353,2 Riots that are in response to sports teams victories vs. the death of unarmed black citizens are treated differently by the press. 3 Anarchists and white supremacists groups who do not give a damn about #GeorgeFloyd are using this moment to create violence and chaos.
anger,4.0,2.707,"ETT expresses deep sorrow, outrage & solidarity with our members & communities impacted by the scourge of anti-black racism & white supremacy sweeping the land. We condemn this as well as the leadership which encourages, permits and perpetuates it. #BlackLivesMatter #ETT #ETFO"
anger,4.0,3.359,Fox News Fox & Freinds: The entire nation agrees we must do something to stop police brutality. Yet 30 cities in the United States were destroyed over the last three nights. THE RIOTS HAVE NOTHING TO DO WITH GEORGE FLOYD. Logical Thinking.
anger,5.0,2.713,broken glass can be fixed. damaged buildings can be fixed. george floyd CANNOT come back to life. Ahmaud arbery is death CANNOT be fixed. THE LIVES THAT HAVE BEEN STOLEN CANT BE REPLACED. SO STOP PLACING DESTRUCTION OF PROPERTY ABOVE THE DESTRUCTION OF HUMAN LIVES.
anger,4.0,2.9210000000000003,One of the true benefits of my running is that it gives me a chance to reflect and organize my thoughts... I am angered by the senseless murder of George Floyd and so many others. I am committed to being a part of the solution and being a voice for change!
anger,4.0,3.1080000000000005,Hearing lots of politicians denouncing the so-called agitators for turning peaceful protest into violent riots. How many of those politicians will denounce police for targeting peaceful protesters and press with violent thuggery? Plenty of video evidence. #GeorgeFloyd
anger,4.0,2.66,Words can not describe the anger I felt watching the video of George Floyd. We as a nation must come together and stamp out hate and brutality of any kind. The arrest of Officer Chauvin is a positive first step.
anger,3.0,2.5090000000000003,"A TV news crew from Australia are handcuffed by police for filming Minneapolis riots & reporting on murder of George Floyd. What would the US govt say if this was American media filming protests in, say, Hong Kong, Venezuela or Russia?"
anger,4.0,2.6860000000000004,"People against these protest and riots need to understand, it is not just about George Floyd, it is about the injustices black people have been facing for years. The death of George Floyd only reignited the match. It was just a matter of time before these demonstrations started"
anger,4.0,2.92,"I think what #GeorgeFloyd murder has made me realize is that I need to be a better listener to those hurting. i have always despised racism but never really spoke up about it enough. My heart hurts for the black community in this country. i am with you, I see you and support you."
anger,4.0,2.358,Officer Williams of the inciting arguments and being hateful toward a female protester in #SaltLakeCity yesterday. #SLCProtests #protests #protests2020 #NoJusticeNoPeace #BlackLivesMatter
anger,5.0,3.999,Two things are true. The fringe agitators that used peaceful protests to commit arson and riot are deplorable. And the rage animating the protests about George Floyd and police killings in general is legitimate and warranted.
anger,5.0,2.875,if you are more upset about the riots then you were about the death of #GeorgeFloyd please do us both a favor and unfollow me!!!
anger,4.0,2.625,If the riots upset you more than the deaths of countless innocent black people YOU ARE WRONG! Check yourself. #BlackLivesMatter #ICantBreathe
anger,6.0,4.141,"it is getting bad, anti-terrorism unit out, feds out, this is all of them posted up at the liberty bell. Insane. This shit is so fucking wrong. Fighting anti police brutality protests with brutality is great. #Philadelphia #GeorgeFloyd"
anger,4.0,2.386,DC Councilmembers Ward 4 and Ward 7 ignore the police brutality and murder in their wards and consistently demand more police. VOTE THEM OUT TUESDAY BECAUSE #BlackLivesMatter Vote in Ward 4 and in Ward 7
anger,4.0,2.2880000000000003,"""The murder of #GeorgeFloyd is deeply emblematic of a corrosive inequality and injustice at the heart of America... it is not enough to demand change. We must recognize that racism lives in our culture and only we can change that."""
anger,4.0,2.555,"i am still not over choosing who wrote the 94 crime bill &amp; lied about protesting for civil rights, when they could have nominated Bernie, who is been fighting rascism &amp; fascism for 50+ years. Bern was the perfect foil for Trump. #GeorgeFloyd #NotMeUs #ANTIFA"
anger,5.0,3.25,We are outraged & saddened by the inexcusable actions that led to the death of George Floyd. We respect the right to protest peacefully. we will exercise professionalism &amp; restraint to deal with the few who use this as an opportunity or excuse to commit crime &amp; because chaos here.
anger,4.0,2.22,"The reaction ur seeing nationwide is about more than the brutal murder of George Floyd. it is abt issues i have addressed for nearly 2 decades: High unemployment, poverty, access to healthcare, limited opportunity. #browardcounty #EqualityForAll #prosperityforall"
anger,3.0,2.4320000000000004,Please spread this so officials understand what we are fighting for. Arresting the cops involved in the Floyd murder is not enough. #BlackLivesMatter
anger,7.0,4.126,Never in my life did I think I would see police officers march down West St in riot gear pushing unarmed protestors with the sound of shooting guns in DTX. I am disappointed frustrated and upset. I just watched teenagers walk down this street. #BlackLivesMatter #bostonprotest
anger,3.0,2.279,"Just because it is not happening right outside your front door and just because people are not marching or rioting tonight on your very street does not mean the problem is not also yours. it is everyone is fight. We should all be angry, appalled and speaking up. #GeorgeFloyd"
anger,3.0,2.395,"NYC Mayor Bill de blasio is daughter Chiara, 25, is ARRESTED during George Floyd riots in Manhattan where 'demonstrators clashed with NYC cops and NYPD police cars were torched' via"
anger,3.0,2.346,"Yesterday was a beautiful day to remember. Closing my eyes as I marched, I could hear the vibration, the pain, the anger. i am proud to have been able to support the #BlackLivesMatter movement, representing my Latino community. We will continue fighting. #NoJusticeNoPeace"
anger,4.0,2.7769999999999997,"Police:Brutality Police:Lies Police:Murder This shit never been for us , wont ever be for us #BlackLivesMatter"
anger,4.0,2.795,"i wanna know why people in a truck with ""i will hit y'all"" on it harassing people including ME, a guy literally trying to STAB PEOPLE did not get arrested, and the police protecting people with confederate flags. it does not make sense. #BlackLivesMatter #PoliceBrutality #arkansas"
anger,4.0,2.539,"This video is so wrong, so emotional, and so disturbing- but people need to see it. The way law enforcement is violently showing prejudice and blatant racism is disgusting on so many levels. #BlackLivesMatter is a humanitarian issue!!!! Stand up against this behavior."
anger,5.0,3.372,"George Floyd was a human being, a son, a father, so many things. got damn my heart hurts. fuck cops and you can unfollow me right fucking now if seeing fascists murder people does not make you furious too"
anger,4.0,2.298,"Boston, MA- Protests were peaceful until three cruisers plowed, speeding through the crowd & almost hit many of us, myself included. It was a blatant baiting strategy to incite the violence that ensued. #GeorgeFloyd #bostonprotest #protests2020 #BostonProtests #EndPoliceBrutality"
anger,3.0,2.233,"Though he says he is outraged by his brother is death, he wants people to channel their anger elsewhere and is calling for peace. #abc13 #GeorgeFloyd"
anger,4.0,2.742,How is it that when heavily armed white conservatives stormed and shut down the Minnesota legislature police did nothing yet they are happy to beat and teargas unarmed citizens fighting for human rights? #BlackLivesMatter #GeorgeFloydProtests
anger,3.0,2.44,"I hate this take so much. Ferguson happened under Obama. Black Lives Matter solidified into a movement under Obama. There is currently a confluence of things that makes these riots different pandemic, unemployment, etc so stop turning Obama into a saint."
anger,3.0,2.3680000000000003,"I was a teenager the first time an officer pulled a gun on me. I witnessed poloce brutality regularly in Denver in the 1990s. It touched and tortured my family, my neighbors, and my community. #wecanbreathe #BlackLivesMatter"
anger,4.0,2.846,"During this time we understand there is frustration, pain, and anger against police brutality, injustice, racism, and the fact that history just keeps repeating itself over and over. We are here to remind you that today and everyday #BLACKLIVESMATTER"
anger,4.0,2.687,"Stop letting others convince you that vandalism, rioting, and looting is not a part of every revolution/protest. These people are ANGRY. They got you all talking about rioting & looting more than George Floyd. People always gonna steal and vandalize. FOCUS ON THE ISSUE!"
anger,3.0,2.571,"The progress of the LGBTQ Rights movement was forged in the flames of riots against police brutality. Let #PRIDE2020 be a rallying cry for us to stand in solidarity, push back against systemic racism, and put privilege on the line to proclaim that Black Lives Matter."
anger,3.0,2.5090000000000003,"Here are some of my thoughts on the murder and George Floyd and the ensuing fallout As long as no meaningful change takes place, these riots are inevitable"
anger,8.0,5.568,Violent riots raged in #NYC over the weekend after the death of #GeorgeFloyd. One protester was arrested for attempted murder of police officers after throwing a molotov cocktail into an occupied police van. No lives were lost and no serious injuries reported. #NYCPROTEST
anger,4.0,2.589,"In the wake of the horrific deaths of George Floyd, Breonna Taylor, &amp; Ahmaud Arbery, please see the statement A Call to RAISE Responsiveness for Equity &amp; Social Justice across ""Injustice Anywhere is a Threat to Justice Everywhere."" Dr. Martin Luther King, Jr."
anger,5.0,3.62,Antifa is a terrorist organization hell bent on wreaking havoc in our streets. they have hijacked the peaceful protests in memory of George Floyd and are using it as a cover for their anarchy. Don't let them get away with it.
anger,4.0,3.063,"Following the killing of #GeorgeFloyd &amp; the ensuing protests, on behalf of Kansas City University, addresses his campus community: ""KCU strongly condemns racism, oppression and violence. We stand for justice in all communities and for all people."""
anger,4.0,3.157,"#TheFive exactly Greg!! Every American, of every race denounced the #GeorgeFloyd killing! The riots were planned/coordinated &amp; sanctioned, via inaction, by Dem mayors &amp; governors! The Blue States refuse to protect their citizens! These were NOT PROTESTS!"
anger,4.0,2.351,"i will say it right now. If you do not support the protests. If you do not support the fact that the voices of the oppressed have gone unheard for too long, and if you do not think that George Floyd was murdered and that Derek Chauvin is the real criminal, unfollow me. #BLM"
anger,3.0,2.234,"Came to listen today to the anger and grief in the streets over the unjustifiable killings of African-Americans over the decades, including #GeorgeFloyd. Systemic racism is a public health crisis that is taken a very high toll. #STL will continue to respect nonviolent protestors."
anger,3.0,2.354,George floyd is brother called an end to the violence. He said there must be another way. The riots have nothing to do with George Floyd.
