sentiment,sentiment_count,sentiment_score,tweet_text
joy,2.0,0.835,We must put an end to systemic racism classism and oppression in this country to ever progress again a a society until then No life matter until BlackLivesMatter
joy,2.0,1.515,Jobs report He think George Floyd is happy that ONLY 21 MILLION people are out of work He think anyone protesting police brutality is going to gowait unemployment is down to 131 We won He isnt just stupid He is also really really stupid
joy,5.0,3.092,Performance art with paint and street sign is what satisfies the mass Not accountability for the death of your loved one Today is triggering and I wish I could bring you more comfort during all the fake PR today BlackLivesMatter 22
joy,4.0,3.036,Breonna Taylor should be alive and celebrating what wouldve been her 27th birthday We must not let up on our demand to hold accountable the three officer involved in her murder Action step below SayHerName JusticeForBreonna BlackLivesMatter
joy,2.0,0.9059999999999999,We Are Family Coming to you live from Black Lives Matter Plaza DCProtests
joy,6.0,3.0560000000000005,Im out in front of the White House for day 8 of protest Its early and hot 1000 people or so I am standing in front of the AFLCIO which wa burned just day ago There music dancing peaceful protesting and now— Black Lives Matter in huge letter on the street – at AFLCIO
joy,1.0,0.765,A nice big party at Black Lives Matter Plaza right now – at Lafayette Square Park
joy,2.0,0.7659999999999999,The energy here is electric BlackLivesMatter DCProtests
joy,2.0,0.642,complete silence on rockville pike today blacklivesmatter
joy,2.0,1.1070000000000002,All race age and music Getting ready for Peace and Memorial Rally for George Floyd in Hampton 13NewsNow thank you
joy,1.0,0.5,Said it earlier Im gonna say it again this family is the best blacklivesmatter
joy,2.0,1.0619999999999998,So much love today yall Thank you Check me out Check out my nonprofit art gallery Thank you BlackLivesMatter
joy,2.0,0.938,Hey tell Washington Met family staff and student that Black life matter
joy,3.0,1.34,We turned on the night light for him so he dream about BlackLivesMatter Plaza
joy,2.0,1.6869999999999998,Love BLM Plaza Brilliant move by Lets now do You Street BLACK BROADWAY PROMENADE BlackLivesMatter BLMPlaza protests2020
joy,1.0,0.7809999999999999,Its a beautiful day a people begin to gather at Black Lives Matter Plaza
joy,4.0,3.111,Do you agree with the following statement President Trump should stop celebrating and praising George Floyd
joy,1.0,0.7809999999999999,this is beautiful let keep it going BlackLivesMatter
joy,2.0,1.689,Washington hoje deve ter o maior protestos de todos A polícia acredita que será tudo pacífico O movimento Black Lives Matter planeja uma festa no fim do dia 9 pm Black Lives Matter DC will have a black joy party at the Black Lives Matter Plaza at 16th and H street NW
joy,3.0,1.4809999999999999,At least a dozen event are planned covering mile of ground from Arlington to Capitol Hill with the newlychristened Black Lives Matter Plaza at H and 16th a their nexus Theres live music free supply and a memorial for Breonna Taylor who would have turned 27 yesterday
joy,4.0,1.83,Excellent job organizing the rally by all of the youth in West today 846 Of silence wa powerful GeorgeFloyd BlackLivesMatter – at West Orange Town Hall
joy,1.0,0.5,DC baby BlackLivesMatter dcprotest
joy,4.0,2.244,im so thankful that i wa given the opportunity to speak and share my experience at the protest today in sayreville i have never been more proud of myself and my community thank you to everyone that showed up today and made this possible BlackLivesMatter
joy,2.0,1.357,Beautiful interfaith vigil today at Bethlehem City Hall for George Floyd and all who have come before him organized by Esther Lee and the ABE Chapters of the NAACP and attended by several hundred people including and Councilwoman Grace CrampsieSmith
joy,2.0,0.5469999999999999,White Coats for Black Lives DC DCProtests WashingtonDC BlackLivesMatter
joy,3.0,1.4980000000000002,Protesters broke out dancing in the middle of the Black Lives Matter Plaza dcprotest
joy,2.0,1.015,so many family joined the DC protest bringing their kid and there are activity planned for them here in the BlackLivesMatter plaza
joy,4.0,2.133,I want you to know that you matter I want you to know that your life matter that your dream matter BlackLivesMatter Protest Engaged
joy,1.0,0.7809999999999999,truly beautiful BlackLivesMatter
joy,3.0,1.609,So this is how non working people spend their day I am fed up with this nonsense These people are racist Life is not a party Live Demonstrators Gather for George Floyd Protests Across the Country via
joy,3.0,1.594,Im back at what is now called Black Lives Matter Plaza where the sun set on a protest that ha mostly remained upbeat with dancing and music Ill be livestreaming again shortly
joy,2.0,1.2029999999999998,Washington DC is one giant George Floyd themed block party right now Never seen anything like it in my life No police in sight
joy,1.0,0.7809999999999999,Beautiful moment from the BlackLivesMatter protest today in Sayreville NJ
joy,1.0,0.765,The party never stop BlackLivesMatter
joy,1.0,0.5589999999999999,PhiladelphiaMy HomeWhat a day BlackLivesMatter
joy,1.0,0.688,My favorite pic from today you couldnt see the end of the crowd in either direction dcprotest blacklivesmatter
joy,3.0,1.7759999999999998,Nothing but positive peaceful vibe at the BlackLivesMatter protest in Washington DC today DCProtests
joy,6.0,3.2840000000000003,DCProtests are SO organized Its a full city block party drum circle food truck free water mask food everywhere GoGo dancing a whole medic system protest going in out from the WH Way better vibe when you dont have police or military here BlackLivesMatter
joy,2.0,1.266,Im sorry but the world will never be the same again I see a change coming BlackLivesMatter I love all the people who took time out of their schedule to protest amp prove to America that Black life matter just a much a any race
joy,4.0,1.4340000000000002,the crowd keep growing Surfers and paddle boarder are PaddlingOut in VirginiaBeach for GeorgeFloyd As part of Hawaiian tradition theyll head out to the ocean amp toss flower in the water a a sign of respect via – at 2nd Street at the Oceanfront
joy,3.0,1.8090000000000002,Do you agree with the following statement The pregnant woman that George Floyd held hostage during a home invasion owes his family and Amerikkka an apology for not recognizing that she wa in the presence of greatness
joy,2.0,1.226,Hey everybody Wanna have some fun today prank call the klan They are trying to recruit people to physically fight against black life matter Call this number Remember to try to use 67 or some other way to block your number and have fun trolling these motherfucker
joy,4.0,1.998,People and family of all color coming out in peaceful protest to stand up for whats right Its really that simple I am lucky to represent this great community BlackLivesMatter – at Owls Head Park
joy,2.0,0.953,20 like ill call out a girl who posted mad picture w little black kid saying they changed her life but ha yet to post a single thing about blacklivesmatter
joy,5.0,3.1719999999999997,Yeadon had a protest today I wasnt able to get pic Im sorry There were too many hug conversation going around We do thing different here BlackLivesMatter to u We see u We hear u Heres an example The smile at a recent graduation help tell our story
joy,4.0,2.722,Blessed to have a a member of our family A tremendous leader on and off the court Love that he is speaking up for what is right and making the world a better place BlackLivesMatter HALLin
joy,7.0,4.262,We invite you to peacefully march with u in solidarity with the Black Lives Matter movement on Friday June 12th at 5 Happy face smiley 0PM Signs are encouraged mask are required
joy,1.0,0.545,Join u a we dance for a because All proceeds for our next Bollywood Zumba session will be donated to GoodKids MadCity Baltimore DM u to attend or Venmo 5 to please include your email blacklivesmatter asians4blacklives
joy,2.0,1.219,Beautiful Black Lives Matter mural amp memorial outside the Apple Store on Boylston Street pic
joy,5.0,2.8040000000000003,Beyond humbled and blessed to be apart of a family that embrace every facet of ME blacklivesmatter Pennsylvania
joy,2.0,0.8939999999999999,TOGETHER we are STRONGER Today the Body of Christ marched for RacialJustice BlackLivesMatter
joy,3.0,2.19,Why doe Black death— not Black life Black joy Black love —have to be the catalyst for change BlackLivesMatter GeorgeFloyd
joy,2.0,0.813,Black Trans Lives Matter Full stop BlackLivesMatter
joy,3.0,1.235,Good morning Black life matter today tomorrow and every damn day after that
joy,2.0,0.763,Goodwin House Baileys CrossroadsVA hosting a peaceful protest and 846 moment of silence for GeorgeFloyd All put on by the resident
joy,4.0,2.146,Godspeed Mr Floyd Condolences to the family Much Peace and Love georgefloyd – at Rivermont Avenue Baptist Church
joy,5.0,2.541,Im a young Black Man Doing all that I can To stand Oh but when I look around I see whats being done to my kind My people dont want no trouble Weve had enough struggle I just wanna live God PROTECT me 6120 Peaceful Protest BLACKLIVESMATTER BLM
joy,1.0,0.5589999999999999,My second home doing it up right QueenCity CLT BlackLivesMatter
joy,3.0,1.293,Walking and biking peaceful demonstration from Monroeville to Pittsburgh on the day George Floyd is laid to rest At 11
joy,3.0,1.5359999999999998,Winslow will always show out Shout out to class of ‘18 for putting this all together Keep making Winslow proud Black life matter – at Winslow Township
joy,1.0,0.7809999999999999,Beautiful day in DC at BlackLivesMatter Plz w amp Embarrassed or blushing
joy,1.0,0.544,Jefferson Davis is down on Monument Avenue Photo by Sandra Sellars Richmond Free Press RichmondVA MonumentAvenue jeffersondavis threedown richmondprotests BlackLivesMatter – at Jefferson Davis Monument
joy,3.0,1.464,Tomorrow Friday at 12pm EST live Zoom talk Open Forum discussion with Entertainment professional RSVP blacklivesmatter
joy,2.0,1.273,A Virginia Beach woman is on a mission to spread positivity and support BlackLivesMatter amp shes using chalk to make it happen Catch the story on at 515
joy,2.0,1.259,Do Karen Parr of just called my daughter the magic ‘Nword in a private message on Lets make this real karen go viral blacklivesmatter
joy,5.0,2.874,Tomorrow • Chase Bank 14th New York Ave at 6 Happy face smiley 0PM • White House at 700PM • Rally at the John A Wilson Building at 800PM WE WILL NOT LET HATE WIN DisarmHate Black life will not matter until ALL Black life matter and that includes the Queer Community
joy,2.0,0.5159999999999999,Tell Starbucks your name is Black Lives Matter so they can call it out when your latte is ready
joy,2.0,1.2040000000000002,So proud to call the Ravens family blacklivesmatter
joy,2.0,0.8319999999999999,Black Lives Matter And we are all in this together tuluchaesmilucha Read my OpEd in
joy,3.0,2.187,Hey killed MarqueeseAlston in front of his baby 2 year ago We can not allow them to take away more of our loved one without consequence The time is now to DCProtests DefundDCPolice BlackLivesMattters BlackLivesMatter BlackLivesMatterPlaza
joy,3.0,1.235,Good morning yall Remember black life matter and we still pushing til we get JusticeforBreonnaTaylor
joy,3.0,2.027,Love to be at a 30person Black Lives Matter rally in Manheim PA Northern Lancaster County where were getting more positive honk than negative yell BlackLivesMatter
joy,7.0,3.5970000000000004,Built of tear cry laughter prayer of faith song of grace let this house proclaim from floor to rafter all are welcome in this place Pride flag got a colorsize upgrade a sibling Sign read Go Proclaim the good news Gods reign is near amp BlackLivesMatter – at Lutheran Church of The Reformation
joy,2.0,1.235,BLACK LIVES MATTER BLACK STRUGGLES MATTER BLACK SUCCESSES MATTER BLACK LIVES MATTER
joy,3.0,1.7190000000000003,Proud of our player and coaching staff for joining in on the CNU March Against Racial Oppression today on campus This event wa created and led by student We are thankful for the community that showed up to show support BlackLivesMatter
