tweet_id,text,tweet_created_dt,retweets,favorites,tweet_text,lemma_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score,esn_sentiment,esn_sentiment_count
1267802264384811008,"Good morning. 100,000 deaths, collapse of the economy, George Floyd’s murder and Trump’s shocking and disturbing response is overwhelming &amp; traumatizing most of America. To help cope, let’s commit ourselves to doing one unexpected act of kindness for someone today. .#nhpolitics",2020-06-02 12:56:29,16,61,"['good', 'morning', '100,000', 'deaths', 'collapse', 'of', 'the', 'economy', 'george', 'floyd', 'is', 'murder', 'and', 'trump', 'is', 'shocking', 'and', 'disturbing', 'response', 'is', 'overwhelming', 'traumatizing', 'most', 'of', 'america', 'to', 'help', 'cope', 'let', 'is', 'commit', 'ourselves', 'to', 'doing', 'one', 'unexpected', 'act', 'of', 'kindness', 'for', 'someone', 'today', 'nhpolitics']","['good', 'morning', '100,000', 'death', 'collapse', 'of', ""the'"", 'economy', 'george', 'floyd', 'be', 'murder', 'and', 'trump', 'be', 'shocking', 'and', 'disturbing', 'response', 'be', 'overwhelming', 'traumatizing', 'most', 'of', 'america', ""to'"", 'help', 'cope', 'let', 'be', 'commit', 'ourselves', ""to'"", 'do', 'one', 'unexpected', 'act', 'of', 'kindness', 'for', 'someone', 'today', 'nhpolitics']",surprise,6.0,3.375,inspired,26.0,4.182878203489355,joy,13.0
1268585306195988480,Who said this was over? Let’s keep it up. Say it! Yell it! Scream it! Shout it! Do not be SILENT! #BLACKLIVESMATTER ,2020-06-04 16:48:00,15,48,"['who', 'said', 'this', 'was', 'over', 'let', 'is', 'keep', 'it', 'up', 'say', 'it', 'yell', 'it', 'scream', 'it', 'shout', 'it', 'do', 'not', 'be', 'silent', 'blacklivesmatter']","[""who'"", 'say', 'this', 'be', 'over', 'let', 'be', 'keep', 'it', 'up', 'say', 'it', 'yell', 'it', 'scream', 'it', 'shout', 'it', 'do', 'not', ""be'"", 'silent', 'blacklivesmatter']",surprise,3.0,2.055,inspired,8.0,1.5150050713482617,joy,5.0
1269507028067790848,it slaps #YouAboutToLoseYoJob #nycprotests #BlackLivesMatter #NYCPROTEST #protests,2020-06-07 05:50:36,12,28,"['it', 'slaps', 'you', 'about', 'to', 'lose', 'yo', 'job', 'nycprotests', 'black', 'lives', 'matter', 'nycprotest', 'protests']","['it', 'slap', 'you', 'about', ""to'"", 'lose', ""yo'"", 'job', 'nycprotest', 'black', 'life', 'matter', 'nycprotest', 'protest']",surprise,2.0,1.063,inspired,11.0,1.8867711942828391,joy,3.0
1268947860160221202,"Chants of ""Cancel Ninis"" erupts outside the deli. #Chicago #GeorgeFloyd ",2020-06-05 16:48:40,10,28,"['chants', 'of', 'cancel', 'ninis', 'erupts', 'outside', 'the', 'deli', 'chicago', 'george', 'floyd']","['chant', 'of', 'cancel', 'ninis', 'erupt', 'outside', ""the'"", 'deli', 'chicago', 'george', 'floyd']",surprise,2.0,1.023,amused,10.0,1.923165394893242,joy,2.0
1268268450474008582,"Good crowd for a #BlackLivesMatter march in Indiana, PA (pop: less than 15k). I’d guess that at least 200 people were there. ",2020-06-03 19:48:56,9,61,"['good', 'crowd', 'for', 'a', 'black', 'lives', 'matter', 'march', 'in', 'indiana', 'pa', 'pop', 'less', 'than', '15', 'k', 'i', 'would', 'guess', 'that', 'at', 'least', '200', 'people', 'were', 'there']","['good', 'crowd', 'for', 'a', 'black', 'life', 'matter', 'march', 'in', 'indiana', ""pa'"", 'pop', 'less', 'than', '15', ""'"", 'k', ""i'"", 'would', 'guess', 'that', 'at', 'least', '200', ""'"", 'people', 'be', 'there']",surprise,3.0,1.125,inspired,15.0,2.6049353751695463,joy,7.0
1267962691378982914,"“Any one of these guys would have stood by for eight minutes as that cop kneeled on George Floyd’s neck,” yells one young protesters. “Where’s the Chief?” Others chant. #raleigh",2020-06-02 23:33:57,8,51,"['any', 'one', 'of', 'these', 'guys', 'would', 'have', 'stood', 'by', 'for', 'eight', 'minutes', 'as', 'that', 'cop', 'kneeled', 'on', 'george', 'floyd', 'is', 'neck', 'yells', 'one', 'young', 'protesters', 'where', 'is', 'the', 'chief', 'others', 'chant', 'raleigh']","['any', 'one', 'of', 'these', 'guy', 'would', 'have', 'stand', 'by', 'for', 'eight', 'minute', 'as', 'that', 'cop', 'kneel', 'of', 'and', 'george', 'floyd', 'be', 'neck', 'yell', 'one', 'young', 'protester', 'where', 'be', ""the'"", 'chief', 'other', 'chant', 'raleigh']",surprise,3.0,1.093,inspired,24.0,4.181121547062453,joy,12.0
1267246774114230279,Honestly not surprised that ignorant people are waving Trump flags during a PEACEFUL PROTEST at the Midland Mall! #BLACK_LIVES_MATTERS,2020-06-01 00:09:09,7,36,"['honestly', 'not', 'surprised', 'that', 'ignorant', 'people', 'are', 'waving', 'trump', 'flags', 'during', 'a', 'peaceful', 'protest', 'at', 'the', 'midland', 'mall', 'black_lives_matters']","['honestly', 'not', 'surprised', 'that', 'ignorant', 'people', 'be', 'wave', 'trump', 'flag', 'during', ""a'"", 'peaceful', 'protest', 'at', ""the'"", 'midland', 'mall', 'black_lives_matters']",surprise,3.0,1.445,angry,13.0,2.145747070143221,joy,4.0
1267598429611573249,"Donald Trump continues to be disgusting and outrageous. He may regretfully be a temporary Ward 2 resident, but his actions and statements are fundamentally antithetical to the values of our community. #BlackLivesMatter",2020-06-01 23:26:31,7,40,"['donald', 'trump', 'continues', 'to', 'be', 'disgusting', 'and', 'outrageous', 'he', 'may', 'regretfully', 'be', 'a', 'temporary', 'ward', '2', 'resident', 'but', 'his', 'actions', 'and', 'statements', 'are', 'fundamentally', 'antithetical', 'to', 'the', 'values', 'of', 'our', 'community', 'black', 'lives']","['donald', 'trump', 'continue', ""to'"", ""be'"", 'disgusting', ""and'"", 'outrageous', 'he', 'may', 'regretfully', ""be'"", ""a'"", 'temporary', 'ward', '2', 'resident', 'but', 'he', 'action', ""and'"", 'statement', 'be', 'fundamentally', 'antithetical', ""to'"", ""the'"", 'value', 'of', ""our'"", 'community', 'black', 'life']",surprise,2.0,1.242,inspired,23.0,4.091230734256723,joy,9.0
1268539851588108288,"The different reaction to Breonna Taylor's death and George Floyd's probably has a lot to do with the video and the fact Coronavirus was first dominating news in March. Hiwever, hard not to wonder what role her gender played here.",2020-06-04 13:47:23,6,66,"['the', 'different', 'reaction', 'to', 'breonna', 'taylor', 'is', 'death', 'and', 'george', 'floyd', 'is', 'probably', 'has', 'a', 'lot', 'to', 'do', 'with', 'the', 'video', 'and', 'the', 'fact', 'coronavirus', 'was', 'first', 'dominating', 'news', 'in', 'march', 'hiwever', 'hard', 'not', 'to', 'wonder', 'what', 'role', 'her', 'gender', 'played', 'here']","[""the'"", 'different', 'reaction', ""to'"", 'breonna', 'taylor', 'be', 'death', 'and', 'george', 'floyd', 'be', 'probably', 'have', ""a'"", 'lot', ""to'"", ""do'"", 'with', ""the'"", 'video', 'and', ""tha'"", 'fact', 'coronavirus', 'be', 'first', 'dominating', 'news', 'in', 'march', 'hiwever', 'hard', 'not', ""to'"", 'wonder', 'what', 'role', 'she', 'gender', 'play', 'here']",surprise,2.0,1.101,amused,21.0,3.868007487780756,joy,8.0
1267596021183414273,"Not once did Trump mention justice for George Floyd in his speech, but I can’t say I’m surprised about that",2020-06-01 23:16:56,6,23,"['not', 'once', 'did', 'trump', 'mention', 'justice', 'for', 'george', 'floyd', 'in', 'his', 'speech', 'but', 'i', 'can', 'not', 'say', 'i', 'am', 'surprised', 'about', 'that']","['not', 'once', 'do', 'trump', 'mention', 'justice', 'for', 'george', 'floyd', 'in', 'he', 'speech', 'but', ""i'"", 'can', 'not', 'say', 'i', 'be', 'surprised', 'about', 'that']",surprise,2.0,1.359,annoyed,8.0,1.495143884536827,joy,10.0
1281416645785923585,Trump saying the BLACK LIVES MATTER sign on front of trump tower is a personal affront to him,2020-07-10 02:35:10,6,23,"['trump', 'saying', 'the', 'black', 'lives', 'matter', 'sign', 'on', 'front', 'of', 'trump', 'tower', 'is', 'a', 'personal', 'affront', 'to', 'him']","['trump', 'say', ""the'"", 'black', 'life', 'matter', 'sign', 'on', 'front', 'of', 'trump', 'tower', 'be', ""a'"", 'personal', 'affront', ""to'"", 'he']",surprise,2.0,1.023,inspired,12.0,1.9991813857002017,joy,8.0
1267797175796469765,"the ability of this movement is incredible, hope we all can be here for it someway or another #BlackLivesMatter",2020-06-02 12:36:15,5,26,"['the', 'ability', 'of', 'this', 'movement', 'is', 'incredible', 'hope', 'we', 'all', 'can', 'be', 'here', 'for', 'it', 'someway', 'or', 'another', 'black', 'lives']","[""the'"", 'ability', 'of', 'this', 'movement', 'be', 'incredible', 'hope', ""we'"", 'all', 'can', ""be'"", 'here', 'for', 'it', 'someway', 'or', 'another', 'black', 'life']",surprise,2.0,1.055,inspired,9.0,2.531727716902678,joy,9.0
1267096531372474370,"Reopening is happening the same weekend as George Floyd protests and the two stories have, at times, run together in a jarring way. As @WhyBlitz points out in this striking scene: https://twitter.com/whyblitz/status/1266877624799944705?s=21",2020-05-31 14:12:09,5,26,"['reopening', 'is', 'happening', 'the', 'same', 'weekend', 'as', 'george', 'floyd', 'protests', 'and', 'the', 'two', 'stories', 'have', 'at', 'times', 'run', 'together', 'in', 'a', 'jarring', 'way', 'as', 'points', 'out', 'in', 'this', 'striking', 'scene']","['reopening', 'be', 'happen', ""the'"", 'same', 'weekend', 'as', 'george', 'floyd', 'protest', 'and', ""the'"", ""two'"", 'story', 'have', 'at', 'time', 'run', 'together', 'in', ""a'"", 'jarring', 'way', 'as', 'point', 'out', 'in', 'this', 'strike', 'scene']",surprise,2.0,1.367,inspired,22.0,3.3218831544916636,joy,10.0
1268723433795399680,"Didn’t know about this #BlackLivesMatter protest but was grateful that it rolled by a couple minutes before I started teaching today. They seemed surprised that I could shout so loud. Thanks, y’all. #BreonnaTaylor #AhmaudArbery #GeorgeFloyd",2020-06-05 01:56:53,4,134,"['did', ""n't"", 'know', 'about', 'this', 'black', 'lives', 'matter', 'protest', 'but', 'was', 'grateful', 'that', 'it', 'rolled', 'by', 'a', 'couple', 'minutes', 'before', 'i', 'started', 'teaching', 'today', 'they', 'seemed', 'surprised', 'that', 'i', 'could', 'shout', 'so', 'loud', 'thanks', ""y'all"", 'breonna', 'taylor', 'ahmaud', 'arbery', 'george', 'floyd']","['do', 'not', 'know', 'about', 'this', 'black', 'life', 'matter', 'protest', 'but', 'be', 'grateful', 'that', 'it', 'roll', 'by', ""a'"", 'couple', 'minute', 'before', ""i'"", 'start', 'teaching', 'today', 'they', 'seem', 'surprised', 'that', ""i'"", 'could', 'shout', ""so'"", 'loud', 'thanks', 'all', 'breonna', 'taylor', 'ahmaud', 'arbery', 'george', 'floyd']",surprise,3.0,1.852,inspired,26.0,4.715671969703865,joy,12.0
1269367763832840193,"Just finished my protest today by doing the Electric Slide, to Frankie Beverly in the background, in front of the White House. And yes, and yes, I slapped the ground. For my ancestors. #BlackLivesMatter",2020-06-06 20:37:13,3,38,"['just', 'finished', 'my', 'protest', 'today', 'by', 'doing', 'the', 'electric', 'slide', 'to', 'frankie', 'beverly', 'in', 'the', 'background', 'in', 'front', 'of', 'the', 'white', 'house', 'and', 'yes', 'and', 'yes', 'i', 'slapped', 'the', 'ground', 'for', 'my', 'ancestors', 'black', 'lives', 'matter']","['just', 'finish', 'my', 'protest', 'today', 'by', 'do', ""the'"", 'electric', 'slide', ""to'"", 'frankie', 'beverly', 'in', ""the'"", 'background', 'in', 'front', 'of', ""the'"", 'white', 'house', 'and', 'yes', 'and', 'yes', ""i'"", 'slap', ""the'"", 'ground', 'for', 'my', 'ancestor', 'black', 'life', 'matter']",surprise,2.0,1.258,inspired,22.0,3.6786317990681936,joy,14.0
1269452603265634304,"Incredible shots from Berlin, Germany by @ThomasKakareko (thomas_k on IG). #BlackLivesMatter ",2020-06-07 02:14:20,2,24,"['incredible', 'shots', 'from', 'berlin', 'germany', 'by', 'thomas_k', 'on', 'ig', 'black', 'lives', 'matter']","['incredible', 'shot', 'from', 'berlin', 'germany', 'by', 'thomas_k', 'on', 'ig', 'black', 'life', 'matter']",surprise,2.0,1.399,inspired,10.0,1.7156239872937862,joy,3.0
1265793798015156227,"#AhmaudArbery. #BreonnaTaylor. #GeorgeFloyd. I retyped these tweets like 17 times because I just don’t have the words right now. And that’s not out of shock or surprise, because none of this should be surprising— I’m just really fucking angry.",2020-05-27 23:55:33,2,25,"['ahmaud', 'arbery', 'breonna', 'taylor', 'george', 'floyd', 'i', 'retyped', 'these', 'tweets', 'like', '17', 'times', 'because', 'i', 'just', 'do', 'not', 'have', 'the', 'words', 'right', 'now', 'and', 'that', 'is', 'not', 'out', 'of', 'shock', 'or', 'surprise', 'because', 'none', 'of', 'this', 'should', 'be', 'surprising', 'i', 'am', 'just', 'really', 'fucking', 'angry']","['ahmaud', 'arbery', 'breonna', 'taylor', 'george', 'floyd', ""i'"", 'retype', 'these', 'tweet', 'like', '17', 'time', 'because', ""i'"", 'just', ""do'"", 'not', 'have', ""the'"", 'word', 'right', 'now', 'and', 'that', 'be', 'not', 'out', 'of', 'shock', 'or', 'surprise', 'because', 'none', 'of', 'this', 'should', ""be'"", 'surprising', ""i'"", 'be', 'just', 'really', 'fuck', 'angry']",surprise,2.0,1.7109999999999999,amused,19.0,3.623104545528182,joy,10.0
1280464628846338050,"By that logic, Trump is accountable for George Floyd, and hundreds of thousands of COVID deaths. See how that works??",2020-07-07 11:32:12,2,51,"['by', 'that', 'logic', 'trump', 'is', 'accountable', 'for', 'george', 'floyd', 'and', 'hundreds', 'of', 'thousands', 'of', 'covid', 'deaths', 'see', 'how', 'that', 'works']","[""'by"", 'that', 'logic', 'trump', 'be', 'accountable', 'for', 'george', 'floyd', 'and', 'hundred', 'of', 'thousand', 'of', 'covid', 'death', 'see', 'how', 'that', 'work']",surprise,2.0,1.07,inspired,14.0,2.187249324439532,joy,3.0
1278865949215653890,"Man. I keep losing followers. I wonder if it’s because I support #blacklivesmatter or is it because I’m an #LGBTQally ? Or I support @BubbaWallace &amp; called @CoreyLaJoie a pussy for his Trump car? Whatever the reason is, bye don’t let the door hit ya on the way out ",2020-07-03 01:39:37,0,28,"['man', 'i', 'keep', 'losing', 'followers', 'i', 'wonder', 'if', 'it', 'is', 'because', 'i', 'support', 'blacklivesmatter', 'or', 'is', 'it', 'because', 'i', 'am', 'an', 'l', 'g', 'b', 't', 'qally', 'or', 'i', 'support', 'called', 'a', 'pussy', 'for', 'his', 'trump', 'car', 'whatever', 'the', 'reason', 'is', 'bye', 'do', 'not', 'let', 'the', 'door', 'hit', 'ya', 'on', 'the', 'way', 'out']","[""'man"", ""i'"", 'keep', 'lose', 'follower', ""i'"", 'wonder', 'if', 'it', 'be', 'because', ""i'"", 'support', 'blacklivesmatter', 'or', 'be', 'it', 'because', ""i'"", 'be', 'a', 'l', 'g', 'b', 'be', 'qally', 'or', ""i'"", 'support', 'call', 'a', 'pussy', 'for', 'he', 'trump', 'car', 'whatever', ""tha'"", 'reason', 'be', 'bye', 'do', 'not', 'let', ""tha'"", 'door', 'hit', ""ya'"", 'of', 'and', ""the'"", 'way', 'out']",surprise,3.0,1.3980000000000001,inspired,21.0,3.443270028154399,joy,15.0
