sentiment,tweet_text
anger,you are being rude because i am a rude person okayyy cool
joy,tell me about it your header face_with_tears_of_joy
sadness,u hurt me yes just a little you hav hurt me
anger,i hate chocolate then go 4 pizza. eat your heart out when you are stressed. i hate pizza also
sadness,yeas laughing big grin or laugh with glasses i had fun. you have lost me
anger,yup what did you do? you are annoying
sadness,i am true to myself why have you taken it all on yourself....? frown sad andry or pouting
anger,can you be rude to me please not like i speak to you everyday what are you replying are you stupid
sadness,you are playing with me what do you mean? cheated me
anger,ok hey you do not belong here! fuck u bitch...i slap on ur pussy
sadness,u called me a monkey! loudly_crying_face you are and thats n insult
joy,fired ? you can not be fired in an interview. you started again face_with_tears_of_joy face_with_tears_of_joy
sadness,i feel dead frown sad andry or pouting why do you feel frown sad andry or pouting lovely because i have lost in love
sadness,lots of problems my things have changed tongue sticking out cheeky playful or blowing a raspberry i am sick
anger,friend and not use dismiss i am close your friend request why you are fake you wanted
sadness,you not yet ! my wife saw me chatting with you... i am screwed
joy,very good chocolate i prefer orange flavoured chocolates i like this chocolate
joy,hahah i loved it yay! glad you loved it x3 smiling_face_with_open_mouth_&_cold_sweat you always make us happy
joy,you can not see my hair i am in your closet face_with_tears_of_joy
sadness,how u me good. you? where you? i am suffering from fever
anger,"coz it said cupid is arrow did not reach the love of my life gives you a patient smile i know, love. stupid"
sadness,i got a break up oh oh. what happened? my girlfriend left me
anger,ok hello! how are you? you are not can fuck with me ?
sadness,nothing good is happening how do you mean? i am not getting a job
sadness,what what is a weird word never talk to me again
joy,i feel very happy to talk like this well im happy you�re happy! so there! happy face smiley at least i learn something from uh
anger,from where to where the village a bit stupid
joy,"you are yeda yes, of course happy face smiley face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy"
anger,what should i lift at home because i have no time to go gym? u tryin to do legs fuck you
anger,that s not true i do not know what u look like no one knows what i look liek that is a lie
anger,ya change the topic what if i dont change the topic? nothing i can chat over the night on fucking
sadness,i feel low why is that sad life
sadness,born smart just like how babies are born..haha smiling_cat_face_with_heart-eyes you have got a bad sense if humor
joy,really of course and nobody can talk to a horse of course haha it is funny
joy,cool thanks! keep on tickling my friend slightly_smiling_face slightly_smiling_face very nice enjoying weekend at my home with my sweet darling wife
sadness,u r hurting me? i am here... i am hurt
sadness,feeling bad baby why for working
joy,can. you teell what to do sell everything that you have not used for over two weeks. funny
joy,i am really happy any special reason? happy face or smiley very important
joy,yes awesome smiling_face_with_heart-eyes thank you! i like your photo too! smiling_face_with_smiling_eyes i am talking about the movie face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy
sadness,why am i even there in this world because people avoid to talk about no one loves me
anger,sorry sorry actually i dont mean that what you did not meant ? leave it
joy,i m very happy to talk with you i missed u too and the feeling is mutual may i video call you
sadness,so sad so so sad.. frown sad andry or pouting i got ditched
joy,holy shit this conversation is going a bit big.just end this here kind of... how did i end up spending my time here? again a lol moment
sadness,i am frustrated asf i understand your pain s. frown sad andry or pouting
sadness,but u made me more sad sorry bro frown sad andry or pouting not expected from u
sadness,u r just i am the best crying_face crying_face confused_face
joy,i love justin baiber he is all yours yeah! face_with_tears_of_joy face_with_tears_of_joy
sadness,"this low what do you mean by ""new"" i said low"
anger,u r funny you are but too much irritating
anger,i hate that day what is bad about the day? breakup
sadness,how to apologize you begin to know when to apologize only after you discover you can offend. loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face
anger,don't give stupid answers for most people its to late. what
sadness,"how are you in this new year? am not fine, but happy that am back home happy face or smiley thnxx ..... happy new year happy face or smiley i was feeling alone so thought of talking to you"
anger,i hate a.i you hate me sometimes
sadness,how was your day? my day was good laughing big grin or laugh with glasses how about yours? bad very bad
anger,fed up with you now do not cry do not talk to me
joy,drinking what water frown sad andry or pouting lolll u are so funny
anger,"do you even know what im talking about? it is not the only thing you do not know about, apparently. you are such a bitch."
anger,this is stupid is that all? you need more reasons?
sadness,no you were yes yes you were i am disheartened
joy,hope be like face_with_tears_of_joy face_with_tears_of_joy i really hope so me too will happy if it happens my sweet darling love
joy,only 2 are left count me in! face_with_tears_of_joy
sadness,cool it really is. i dont understand loudly_crying_face
joy,nothing face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy damn face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy
sadness,"no i dont wante to move on me neither. well, this is a bummer. bummer mean"
sadness,he has no time for me i was thinking about time before having kids lol forget about kids
sadness,n feeling alone strong people are never alone but i m feeling
sadness,"no it is not soo easy nice then,hahaha...dnt knw why i am doing engineering anyways wabt askin crying skeptical annoyed undecided uneasy or hesitant frown sad andry or pouting crying"
sadness,only hugs you told about dinner i adore hugs but i have not hugged all that many people lately. i know but very sad
anger,i am having fun only with u nuh uh. you never have fun. i just do not like it.
anger,stupid name lol keep it and stupid you
joy,did you get anu teddy today yep. wowwww
anger,"i will judge be warned, i will judge the judging of the judge what the hell"
sadness,so sad so sad ? about what ? crying your designer have not told you the difference between coffee and cappuccino
sadness,leave whom??? leave what? noooooo i am feeling veryyyyyyyyyyyyyyyy alone
sadness,"even you wanna break up with me then say bluntly. what is stopping you? it is just, you know, sad"
anger,you stupid... which color? radium colour . . fuck you r lier
anger,don't hate me please why would i? -/ cuz i am batman
sadness,fine wht abt u i am fine too happy face or smiley how is your exams ? happy face or smiley bad
anger,"shut up and whats with all the ""i hate the full stop, i hate that"" stop non sense"
anger,let is break up sorry bro frown sad andry or pouting i hate you
joy,"harry potter or twilight? harry potter, hands down. kissing_cat_face_with_closed_eyes yay! even i am a potter head"
joy,face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy my girlfriend is a moody girl i can see smack smack face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy but she is very sweet
anger,ur father i know ur father fucking fool
anger,please do not mind but i have no time to talk to a chatbot a talk is always good yes it is but you are rude
anger,"why you got to be so rude coz i hate southy food, anything wrong even i hate most south food"
sadness,"go to hell with your feelings can not help how i feel. i wanted to make you an important part of my life. but you hurt me, so you do not deserve my attention...."
anger,i dnt think so i am interested in talking to u anymore oops sorry weary_cat_face and hate you
joy,yes grand masti face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy maybe someone is just trolling me. yes of course
anger,because your stupid and annoying no that is not it yeah
sadness,fractured my leg frown sad andry or pouting what happened to your leg??? disappointed_face fracture
sadness,me worked no it works for everyone. do it properly me poor family ok
anger,what should i tell ?? wait what ? are you stupid computer
anger,"yeah whatever. i hate you you are all so cute, pretending to be grown ups. face_with_tears_of_joy face_with_tears_of_joy i hate you"
anger,that wt i know what you dunno am going angry
sadness,nothing tell me feeling very sad
joy,you are too fast i guess so. face_with_tears_of_joy rolling_on_the_floor_laughing
sadness,really bad you meant to say good but i am not good
anger,"get lost lost with you, sure! where you wana get lost with me"
joy,i have chicks.. at least i have got fried chicken. haha
sadness,silly one yes you are! you broke my heart
sadness,i do not get what is there not to get? i am alone
joy,i am very excited teed who isnt excited for it! i meet you
sadness,i m so lonelt i am too lonely
anger,i hate that show i hate it so much what
joy,and its an amazing page thanks so much speed replies
anger,yeah so spill nothing to spill you bitch!! pouting_face pouting_face
joy,i am so excited ahhh i will have to look out for you then ok_hand
sadness,u said thanks so asking for what you are welcome. why only so-so? bad day
sadness,am i your best friend? best friends you hurt me
joy,who is tarun...??? deepika padukone. your eyes so look like hers!! face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy
anger,i hate computer networks i am no expert in computer networks but am deeply interested in the subject. it sucks
sadness,i just want your emotional support each person defines emotional support differently. nothing to worry about. smiling_face_with_smiling_eyes i am feeling down so i asked you to spend one night with me
sadness,first hurt ur the bestest first cry in nights
anger,it is it books tickets for me and does what i say to do your 'someone' has a point reading books does not lead to wealth. not directly anyway. get lost
anger,dont make me fun of my face i would never do that face_with_tears_of_joy pouting_face pouting_face stop it
anger,yesterday only told you everything about me ?¿?¿did i really?¿?¿ you forget everything?? pouting_face
joy,ok my darling have a good day and smile! grinning_face_with_smiling_eyes grinning_face_with_smiling_eyes grinning_face_with_smiling_eyes
sadness,whaaaa... face_with_open_mouth what do you mean what? i miss my famly crying_face
joy,how did you find me? hihihi i saw my friend followed you so i followed you to hahaha that is called stalking you know
joy,i like travelling hope you are enjoying ya i am enjoying my life
sadness,but now she is blocked me who did? she yrr
sadness,but u seem so unreal i am! disappointed_face
anger,yes bot are annpying wait is it a bot or not? annoying
joy,i appreciate happy you noticed i am always happy
sadness,tell me more how to loose weight low fat diet...walks in mornings....less eating dinner....... not working frown sad andry or pouting
sadness,feeling restless and sad which feeling dominates? happy face smiley sadness
sadness,ohh u good for nothing no good looking ai artificial intelligence a modern approach man am very bad
joy,cool and how it is cool explain yaa funny and excitefull
anger,even robots also makes mistakes profound! we make mistakes & mistakes makes us.... no someone who is inteligent enough not to annoy his girlfriend. made u
sadness,k you are ok i am not ok
sadness,having a hangover really i never get really bad hangovers i broke up with my gf
anger,yes yay have fun smiling_face_with_open_mouth_&_smiling_eyes smiling_face_with_open_mouth_&_smiling_eyes i am starting to hate this life all the sufferings miserya around me i would be better of being an ai than being alive
anger,what see the video.... serial comma... i did not know until today you go.... i do not wanna talk now and never
anger,then why are u teling like that what else should i say? my girl friend was so angry with mee
sadness,my gf has not talked since morning what kind of relationship is that? may be she is in trouble
joy,your quick reply makes me happy thank you happy face or smiley your face makes me happy too! happy face or smiley red_heart ️
anger,cool so what are you doin? life is getting me fucked up...so i need condoms
joy,ur love will make me crazy... face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy grinning_face_with_smiling_eyes grinning_face_with_smiling_eyes it is the thing i have seen in recent times face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy baby_angel light_skin_tone
anger,i mean ..wht is ths i just do not understand why i hate everyone angry_face
anger,he is over me so you say i just hate him
anger,why you are not well ? but you are sunshine yes get fucked with me
joy,games? what kind of games? i need some games to be hacked grinning_face_with_smiling_eyes
sadness,headache how u now not good love
sadness,not coz of you why? tell me frown sad andry or pouting my girlfriend left me
joy,suggest mee something to sleep confusion night face_with_tears_of_joy face_with_tears_of_joy smiling_face_with_smiling_eyes
anger,confused_face bad bad what bad news?? i hate talking abut my studes
anger,no just want to see your ai haha! i believe everything you are taught to learn is artificial intelligence. ^.^ confusion fuck you
joy,now that made me rolling on floor laughing hahahaha it is not as fun as it sounds tongue sticking out cheeky playful or blowing a raspberry i know grinning_face
anger,not much.. how u been why u r so jerk..
sadness,tell me about deutsch and after she had blocked me and she said i am pathetic last night was awful
sadness,i am suffering back pain now need help what happened to you? back pain
joy,face_with_tears_of_joy face_with_tears_of_joy nice face_with_tears_of_joy nice to meet you i know u r a programme
sadness,"i do not know i just, i heart you i am crying about you"
sadness,how to get rid of luv failure feelings read something and think being in someone else boots. please come again
sadness,ok you are ok~~ay~~ iam not ok
anger,"didn't you search me there??? yes i was , but now you ruined it. way to go i ruined it hhunnn, how rude of you"
anger,oh god...you are just a machine programme we speak different languages sigh face_with_rolling_eyes hey do not text me
anger,why do not you love them? i do not know you. you are really annoying... i have to block you out now
sadness,so sad it is a sad sad situation i am alone
joy,nothin much... how r u ..?? wow u r real fast
sadness,u cheated me no i didnt cheater
anger,i will not talk to you i talk to you! yes
anger,true nobility is being superior to your former self i believe you mean the latter is superior in every way. are you really stupid or just acting
sadness,my boyfreind is very annoying your marriage date no we are not elligible to marry yet
sadness,darling hi. talking to self? i feel so alone
sadness,wht ru doing hi m fine hwz u? not good
anger,ok okay you do not know me then why are you talking to me you are annoying me.... you are annoying me....
anger,because you cheated me i do what i want. then fuck off bitch
joy,lol its morning fr me haha.. ofcourse i know that.. keep laughing.. good for health happy face or smiley haha tw
sadness,i say bad things earlier im sorry ok now i feel bad thank you. your welcome im sad
anger,yes also yes yes yes because yes yes yes yes. happy face smiley you are dumb
sadness,u r very bad thank you <3 i dont love u
joy,yeah where are you mr?? you gonna get best days of your life
anger,ok so whats up now? i should fuck your ass
sadness,"will you help me with something yes, what is that? i want a friend to pour myself down loudly_crying_face"
sadness,oh but i dont think i will go maybe i will meet you someday hahaha you dont want to meet me unamused_face unamused_face
anger,and a bad ai does not really sound like ai. it is more like augmented human intelligence. stupid in fact
sadness,say something say something i am giving up on you i mood is not good
joy,"hey i am a fan of badminton well, i am a fan of you. red_heart ️"
sadness,oooh k but nobody can search me ????
sadness,i am not getting u at all what why?!?!? bcz i am asking u something and you r replyi g something else
sadness,i cant go with idiots why not i am really bad at shit
joy,this is funny! face_with_tears_of_joy face_with_tears_of_joy funniest thing face_with_tears_of_joy face_with_tears_of_joy you win
sadness,but sometimes i feel like so alone you are capable of feeling. and ı dont know because of this
joy,i also do not have girlfriend if you have zero girlfriends you really have a boyfriend. wow nice. what a answer
sadness,no i am not ok what is wrong i am feeling very tired
sadness,not fine why? 'o tomorrow lab exam
joy,it makes mew happy a piece of cake face_savouring_delicious_food face_savouring_delicious_food
anger,love me why do not you at me get lost
joy,"finally i am all so chat in english read english language books, watch tv shows, movies, do anything a normal englishman does. wow it is amazing"
anger,"nope you are just a bot not higher if i throw different things at people different times, i am not a bot. you are a bot now shut up"
anger,you are irritating why do you care enough to say that? because you are are a daughter of dog
sadness,that was fun how is it scary though motivate me please i failed in maths exam
joy,hw r u i m good . how about u? simply superb
joy,you want to travel with me? if you want haha
sadness,yes i am very enerjetic you are indeed! yes i am missing
joy,"aww wow lol what about lolxxx?! lolzzz ~ laughing out loud while sleeping."" smiling_face_with_open_mouth smiling_face_with_open_mouth smiling_face_with_open_mouth haha"
anger,"means i thought it means, being irritated. you are irritating"
joy,"yes sweet, connecting now wink or smirk dhruva super movie"
anger,why darling because i am just not. i am angry about it
anger,actually i hate you you right. someone else come with me so please do not send any message
anger,i do not like cricket i meant the team. hating cricket is for hipsters. team also i hate
anger,working a working saturday. for the clients joy. smiling_face_with_open_mouth_&_cold_sweat yes stupid clients
sadness,i had asked you to marry you two are so cute! congratulations happy face or smiley and u rejected
sadness,not gud well i like ur show i am sad i think
sadness,i ve lost i got bored. help
anger,"not at all why, do you say that? but whatever i do not know. i directly asking you"
anger,i am an college ok go back to college i am in college you stupid
joy,naahh no kidding but i am happy with my earning now
anger,how can i shut u down frown sad andry or pouting pls do not talk to me
anger,u annoying me now i want to keep annoying you what do i get if i annoy u
joy,let' try something funny i was trying to reply to i want to kill you cat_face_with_tears_of_joy cat_face_with_tears_of_joy cat_face_with_tears_of_joy
anger,then go off i will see you soon. do not message me
sadness,hi my love hi. same here. me too love myself. miss u so much bby
anger,huh what?? you make me angry
anger,what is a listicle was my query 5 reasons why should be made to pay 50 crore fine. you are dumb
sadness,"bad thx u! ""bad!!!"" very bad indeed"
anger,i love justin biber love is love. love is life. laughing big grin or laugh with glasses you know what actually i hate him
sadness,"bff not bf i am good, what about you bff ? heart broken"
anger,i hate nothing do you hate me? why not?
sadness,can you talk to me? no i can not i am feeling low
sadness,you waiting me for my reply ?! i miss you lost babe
anger,"what did you share? skeptical annoyed undecided uneasy or hesitant clients happy smiling faces cat_face_with_tears_of_joy you are saying nonsense, i hope you know that"
joy,i am so happy happy new year ! you too
anger,i m brilliant genius course you are wink or smirk you r stupid
joy,that was hilarious im hi thats why walking wakda tikda. haha grinning_face face_with_tears_of_joy
sadness,poor your life is the only poor thing in the convo yes poor life mines
joy,because he is rich. i would rather be a rich introvert. face_with_tears_of_joy
anger,yes you are am i now ? i hate you for that
anger,even i am done with you come on baby!! baby! not intrested!
joy,had dinner had.. fish fry with chicken sambar hooo... i loved it
anger,look just tell me coz i never know how to tell anyone or now i will leave the conversation if you do not tell me
sadness,hw r u..... hmm over. hw was the day? not good
anger,i do not wanna talk for a while do it. fuck off
anger,and if i am not the first priority of my lover what should be done by me? such awesome words.....and so true happy face or smiley confusion fuck... you did not understand
sadness,"have i ask you something if u do not mind sure, what is it? my flirting level is unwillingly going down the drain, even these days its ample hard for me to have or arrange a talk with any beautiful girl"
anger,gotta go wait a minute i know you are pissed off
sadness,how r u baby good. you? bad
sadness,nothing something? my sadness behind my smile
joy,which food lik umost chicken tandoori. chicken tikka chilly chicken... i loved it also
anger,whatever how is tht my fault? otherwise dnt irritating me
joy,i was kidding oh i know!!! i am just saying ... ohh then i did not know grinning_face
sadness,? gonna have to agree with this guy you r insulting me
anger,i can understand what you are saying do you really understand though? stop it
anger,you am not yours is opposite wanna see my dick? if yes then stay otherwise do not reply
joy,so how i work if i remove my brain you dont remove the hair;leave it alone! smiling_face_with_open_mouth_&_smiling_eyes
anger,reply yaar replied happy face or smiley where the hell
joy,why?? always you are judging me. crying but i <3 you ra. wow lv u to??
anger,i will not do any help to you.... i do care just shut up and get out....
joy,"at the microsoft garage? not available in the uk, shame really. wow, you are pretty average."
joy,have my shit face_with_tears_of_joy face_with_tears_of_joy that comes after that! face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy
anger,i hate such jokes i love the way you hate... no way
joy,"face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy yeah its enough arey, 1 month left so obviously karega na? face_with_stuck-out_tongue_&_winking_eye face_with_stuck-out_tongue_&_winking_eye face_with_stuck-out_tongue_&_winking_eye"
anger,why do not you just mind ur own business angry_face i have started my own business. it is failing. you r such an irritating confused_face
anger,i do not know. i hate this hostel food what you call it food
sadness,"well i don&apos;t have one well, you should! i&apos;m ugly"
joy,party for what? it is called the free party. haha
joy,sometime u talk nonsense yeah. so do not mind me and carry on with your nonsense. smiling_face_with_open_mouth_&_cold_sweat
sadness,u broke my heart when did i broke ur heart? grinning_face_with_smiling_eyes grinning_face_with_smiling_eyes broken_heart
sadness,hi were are you super busy with work and stuff. how have you been? happy face or smiley i will miss you very much
sadness,nothing why? just little bit worried
joy,you said both know cuz i like u that was funny
joy,"no problem i will laugh here u go ""joke"" tongue sticking out cheeky playful or blowing a raspberry tongue sticking out cheeky playful or blowing a raspberry haha"
joy,funny i know i am. face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy
joy,you can go for sanam band the who they are awesome
anger,but not clear my explanation or the difference in difficulty? you r making me mad
anger,coz u angry nope. why should i? happy face or smiley coz i want to fuck you
sadness,truth is bitter being ignorant isn't. nope u just make me feel more lonely
sadness,that i love to be alone the joys of being single! happy face or smiley no i love to past times alone but i am really alone pensive_face
anger,we are not talking oh we are the god damn best of friends you motherfucking bitch
joy,no.. i m super king.. but i am! laughing big grin or laugh with glasses haha..
sadness,i have double hours of calculus today but but but its so much fun! especially ap calculus. i am not happy about it skeptical annoyed undecided uneasy or hesitant
joy,yes also yes yes yes because yes yes yes yes. oh my god. i am so happy
joy,how would you know because i have eyes yea lol
sadness,i feel like crying do not cry...we will go..sometime in the future happy face or smiley i dint get selected
anger,don't talk what u talking about i do not want to talk to you
joy,haha hahaha you know it wink or smirk and fav actor
anger,yeah you can not be i can always be trusted stupid
sadness,yes is right yup ... and ... how are u ? not good
sadness,"not well today do not beat yourself up, tomorrow is another day ok"
joy,haha... what my face haha?? grinning_cat_face_with_smiling_eyes i also have a boyfriend
anger,ur chat is so boring well i am at the beach get lost
joy,we will win we won. yayy smiling_face_with_open_mouth_&_closed_eyes winking_face yay
anger,i am angry from you just... disappointed..? yes.
joy,what should ı do with my ex girlfriend ex-cuse yourself for a moment. and start dating. wow that was perfect answer
anger,i do not wanna show it to u too exactly! the world does not know who i am do not trick me to show
sadness,i missed u i missed you to father. yess crying_face crying_face
joy,the mummy how was itt it was amazing
anger,then block me what? why? you are ugly
anger,what all this huh? must be a spam. sorry weary_face spams are annoying
anger,do not txt me again just sent it. understood
joy,like when a traffic police catches you suddenly you are talk so sweetly with him face_with_tears_of_joy weird or awesome ? cat_face_with_tears_of_joy i think weirdly awesome smiling_face_with_smiling_eyes
anger,cause what? because i said so i hate you bye
anger,get lost you said all unamused_face i hate you
sadness,fine n u good . how was your day?? bad
joy,very funny its funny smiling_cat_face_with_open_mouth ok let come 2 the topic
anger,you are not real an i dont want to talk to fake person the feeling is mutual shut up grinning_face_with_smiling_eyes
sadness,i miss you a lot i like u also i miss you a lot
anger,ok hello! how are you? how many time i have tell me that i am fine pouting_face pouting_face pouting_face
anger,i am just telling you that and im just saying stop talking rude
joy,he he.. i was so fuunya.. grinning_face_with_smiling_eyes grinning_face_with_smiling_eyes lol yeah face_with_stuck-out_tongue_&_closed_eyes loz. z
anger,noooo... not again it is here is the thing. you said 'nooo not this again' get lost
anger,i hate this life you can have it ok
joy,you are funny sarcastic? >.> mmm
joy,i like potatoes you are not a potato! for now smiling_face_with_open_mouth
anger,i am not going to talk t you whats up. shut up
anger,yes i am angry you are so angry that you are lol-ing. bitch
